flight_id,airport,gate,delay_minutes,delay_flag,on_time_flag,hour_of_day,day_of_week,Engine Temperature,Fuel Level,Vibration,Air Pressure,Airspeed,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,predominant_wind_direction,pct_rain_events,num_weather_points,total_ticket_revenue,total_passenger_count,num_bookings,flight_duration
F0904,DFW,DFW_G10,51.0,1,0,17,6,636.75,32.63,4.195,96.345,523.2,13.024999999999999,27.8,98.9,140.0,SE,0.25,4,1308.98,9.0,3.0,180.0
F0905,DFW,DFW_G5,13.0,0,1,5,3,510.67,64.225,2.18,106.32333333333334,580.27,14.6,22.3,76.56666666666666,138.7,SE,0.0,3,0.0,0.0,0.0,300.0
F0906,ORD,ORD_G1,5.0,0,1,15,4,610.76,31.92,2.7099999999999995,103.93,417.08666666666664,-11.5,-5.2,33.666666666666664,72.7,N,0.0,3,3288.15,14.0,4.0,120.0
F0907,DFW,DFW_G3,30.0,0,0,14,6,568.26,50.620000000000005,2.3233333333333337,101.43,507.21,3.8333333333333326,16.7,75.43333333333334,135.7,NE,0.0,3,1997.5800000000002,12.0,4.0,180.0
F0908,DFW,DFW_G8,4.0,0,1,0,3,552.52,93.765,4.32,108.52,404.62,6.800000000000001,25.6,60.75,95.9,NE,0.6666666666666666,3,262.91,1.0,1.0,240.0
F0909,LAX,LAX_G2,23.0,0,0,10,1,502.05,57.29,1.59,102.975,509.72333333333336,7.166666666666667,27.4,45.6,89.8,E,0.25,4,0.0,0.0,0.0,60.0
F0910,JFK,JFK_G1,20.0,0,0,15,2,582.52,52.91,1.415,100.70333333333333,489.69,6.866666666666667,11.5,24.666666666666668,47.1,NW,0.3333333333333333,3,3206.6400000000003,12.0,5.0,300.0
F0911,ORD,ORD_G9,22.0,0,0,22,1,547.0866666666667,99.61,,98.935,392.94,3.283333333333333,27.4,69.36666666666666,147.0,S,0.16666666666666666,6,2360.67,8.0,4.0,300.0
F0912,ATL,ATL_G5,37.0,1,0,5,4,688.81,55.57,2.5300000000000002,99.90666666666668,472.67,6.483333333333334,29.5,85.76,122.5,E,0.16666666666666666,6,841.12,5.0,2.0,120.0
F0913,DFW,DFW_G6,41.0,1,0,3,1,658.875,48.309999999999995,0.15,102.79,332.46,6.025,13.9,67.89999999999999,98.2,N,0.25,4,361.91,3.0,1.0,60.0
F0915,JFK,JFK_G10,5.0,0,1,9,0,562.18,42.086666666666666,3.75,103.75999999999999,382.22,0.7833333333333329,19.4,123.56666666666666,148.9,S,0.16666666666666666,6,0.0,0.0,0.0,240.0
F0916,DFW,DFW_G6,55.0,1,0,21,5,625.8666666666667,84.22,3.93,105.29,321.17,17.0,28.2,80.58,136.4,E,0.0,5,3300.89,13.0,5.0,60.0
F0917,DFW,DFW_G7,35.0,1,0,11,1,646.9300000000001,61.47,4.42,109.18,474.735,0.6500000000000001,7.0,49.925,101.0,NW,0.5,4,0.0,0.0,0.0,120.0
F0919,ORD,ORD_G6,35.0,1,0,22,5,627.0433333333334,50.02666666666667,2.24,92.67500000000001,573.46,13.433333333333332,26.8,73.36666666666667,134.8,S,0.5,6,1375.46,6.0,2.0,120.0
F0921,JFK,JFK_G6,35.0,1,0,22,2,562.9549999999999,68.50999999999999,2.21,97.86,589.75,18.55,24.2,81.92,138.9,W,0.2,5,2962.73,14.0,5.0,240.0
F0922,LAX,LAX_G3,49.0,1,0,23,4,635.55,31.15,3.0300000000000002,102.14500000000001,475.21,5.183333333333334,16.8,94.97999999999999,138.2,E,0.16666666666666666,6,1713.79,6.0,3.0,180.0
F0923,LAX,LAX_G3,57.0,1,0,14,2,639.725,89.04,1.0,108.45,466.89,-0.9249999999999996,5.8,81.22,131.8,N,0.0,5,469.15,3.0,1.0,60.0
F0924,JFK,JFK_G1,59.0,1,0,21,6,628.2166666666667,48.095,4.225,93.88,383.24,15.866666666666667,29.7,88.58,141.3,E,0.2,5,1670.42,4.0,2.0,240.0
F0925,ORD,ORD_G9,55.0,1,0,22,6,527.59,77.63,3.643333333333333,98.08,434.275,18.775,29.3,98.1,144.1,S,0.5,4,2753.04,10.0,5.0,300.0
F0926,JFK,JFK_G1,53.0,1,0,9,4,576.0350000000001,42.43,3.36,105.1,400.97,2.374999999999999,14.7,66.45,100.8,E,0.5,4,1780.8,9.0,4.0,60.0
F0928,LAX,LAX_G9,14.0,0,1,18,6,558.56,27.36,4.79,96.315,405.0,7.933333333333333,23.9,93.66666666666667,114.5,E,0.3333333333333333,3,3011.9700000000003,9.0,5.0,180.0
F0929,ORD,ORD_G7,1.0,0,1,9,6,627.5933333333334,47.59,2.603333333333333,105.17333333333333,367.7,11.966666666666667,28.7,66.88,110.6,N,0.0,6,0.0,0.0,0.0,60.0
F0930,LAX,LAX_G9,11.0,0,1,10,5,618.465,63.17,2.983333333333334,104.445,407.5,-0.6399999999999999,18.7,69.8,127.6,W,0.2,5,2751.4500000000003,10.0,5.0,300.0
F0931,LAX,LAX_G8,10.0,0,1,3,2,600.76,96.38,3.0999999999999996,91.1,352.88,5.24,29.1,70.53999999999999,133.6,NE,0.2,5,1693.69,11.0,3.0,240.0
F0932,LAX,LAX_G2,34.0,1,0,22,4,639.56,64.14,2.41,98.75,428.3933333333334,2.933333333333333,18.4,91.23333333333335,130.9,E,0.0,3,3092.0,13.0,5.0,180.0
F0934,LAX,LAX_G2,42.0,1,0,19,0,631.9,84.86500000000001,0.84,104.73500000000001,434.54,-1.7666666666666675,8.2,87.0,147.2,SW,0.0,3,0.0,0.0,0.0,60.0
F0935,LAX,LAX_G10,24.0,0,0,14,3,641.6633333333333,52.585,4.58,97.9,514.7833333333333,8.25,26.3,122.825,146.9,E,0.6,5,1696.1100000000001,9.0,3.0,120.0
F0936,JFK,JFK_G4,47.0,1,0,15,4,679.5799999999999,98.04,2.78,99.215,413.25333333333333,9.3,28.8,68.5,149.8,SW,0.0,5,1643.15,4.0,2.0,240.0
F0937,ORD,ORD_G3,38.0,1,0,7,4,572.48,69.15,0.03,99.14999999999999,442.07,-1.0999999999999996,24.1,69.94,138.2,NE,0.16666666666666666,6,1777.1,8.0,3.0,60.0
F0938,ATL,ATL_G3,8.0,0,1,20,4,540.5,21.755,2.66,96.93,597.855,-3.9666666666666672,18.2,120.19999999999999,134.7,N,0.0,3,2543.5,12.0,4.0,120.0
F0939,DFW,DFW_G3,10.0,0,1,11,3,625.78,48.35,3.22,103.31,510.33,-12.866666666666667,-1.6,81.56666666666666,144.4,N,0.0,3,1403.97,16.0,4.0,180.0
F0940,ORD,ORD_G8,49.0,1,0,12,1,600.83,47.01,4.640000000000001,90.18,324.505,0.9333333333333327,18.4,71.73333333333333,111.5,SE,0.3333333333333333,3,0.0,0.0,0.0,60.0
F0941,LAX,LAX_G9,4.0,0,1,6,0,619.77,69.13666666666667,0.8966666666666666,92.99,367.605,3.9666666666666663,17.0,91.64999999999999,143.1,W,0.0,4,1761.28,6.0,3.0,60.0
F0942,JFK,JFK_G1,3.0,0,1,5,0,594.825,58.08,0.93,101.08,488.96,5.0200000000000005,21.2,119.92,146.7,NE,0.0,5,2090.4300000000003,12.0,5.0,60.0
F0944,JFK,JFK_G7,30.0,0,0,10,5,550.23,25.14,3.065,97.69333333333333,464.62999999999994,4.1,23.3,57.08,134.9,E,0.16666666666666666,6,877.92,7.0,2.0,240.0
F0945,JFK,JFK_G7,20.0,0,0,9,1,532.1266666666667,93.71,1.845,100.58,401.77666666666664,12.833333333333334,26.9,83.02000000000001,111.7,E,0.4,5,0.0,0.0,0.0,180.0
F0946,ORD,ORD_G1,20.0,0,0,9,1,634.5,28.12,3.7,98.2,507.695,14.36,26.6,86.5,144.8,SE,0.2,5,2472.6400000000003,7.0,4.0,300.0
F0947,LAX,LAX_G6,9.0,0,1,12,1,581.0899999999999,66.16,,96.86666666666667,483.81500000000005,10.825,20.9,93.425,146.7,E,0.5,4,772.58,3.0,1.0,180.0
F0948,ATL,ATL_G3,5.0,0,1,12,1,593.2,86.17,1.7550000000000001,100.96,422.51,4.92,22.3,68.05000000000001,114.7,SE,0.0,5,1618.83,5.0,2.0,240.0
F0949,ORD,ORD_G7,27.0,0,0,11,0,625.7066666666666,80.98,3.926666666666667,106.36,381.56,3.1500000000000004,17.1,104.08,138.4,N,0.4,5,3858.47,10.0,5.0,60.0
F0950,LAX,LAX_G5,51.0,1,0,17,3,592.46,58.29,1.895,101.345,580.55,4.900000000000001,17.1,86.575,147.0,SW,0.0,4,774.02,7.0,2.0,180.0
F0951,LAX,LAX_G3,55.0,1,0,12,1,578.04,55.21,1.505,102.37333333333333,402.45000000000005,3.54,19.6,84.67999999999999,139.2,E,0.2,5,1780.3799999999999,5.0,3.0,240.0
F0952,LAX,LAX_G6,16.0,0,0,22,4,617.995,78.245,2.785,91.47,409.4,6.333333333333333,25.6,45.9,129.7,E,0.3333333333333333,6,2802.4,11.0,5.0,180.0
F0953,DFW,DFW_G9,29.0,0,0,17,1,565.63,35.95,2.85,93.885,451.44,-1.2200000000000002,15.9,89.24,123.6,N,0.0,5,3246.67,11.0,4.0,120.0
F0954,JFK,JFK_G9,45.0,1,0,23,3,641.3933333333333,79.8,3.52,101.69,518.1833333333333,6.325,19.5,96.775,143.7,S,0.2,5,2655.33,12.0,5.0,120.0
F0955,ORD,ORD_G1,50.0,1,0,9,3,519.54,41.6,1.19,92.425,398.76,2.9499999999999997,22.9,92.25,148.6,N,0.0,4,2329.06,7.0,4.0,240.0
F0956,ATL,ATL_G6,10.0,0,1,20,3,609.47,23.42,1.48,99.53999999999999,541.385,4.860000000000001,27.8,68.42,124.2,NE,0.4,5,574.4300000000001,4.0,3.0,300.0
F0957,LAX,LAX_G3,1.0,0,1,21,1,653.085,45.675,1.15,91.26,486.46,12.28,22.3,69.24,131.2,NE,0.2,5,2349.62,10.0,5.0,120.0
F0958,JFK,JFK_G2,58.0,1,0,17,3,651.005,78.39,3.06,92.9,512.325,-0.3166666666666666,18.0,48.550000000000004,131.5,W,0.16666666666666666,6,0.0,0.0,0.0,120.0
F0959,ATL,ATL_G3,32.0,1,0,17,6,577.0566666666667,45.685,,94.235,365.865,2.983333333333334,26.5,58.78333333333333,106.7,NE,0.0,6,757.01,1.0,1.0,300.0
F0960,LAX,LAX_G6,55.0,1,0,0,0,598.03,65.01,3.0766666666666667,105.20333333333333,491.075,-0.20000000000000018,22.9,84.875,107.9,N,0.0,4,1926.48,13.0,5.0,240.0
F0962,ORD,ORD_G2,5.0,0,1,18,2,640.34,30.205,2.54,100.05333333333333,489.44000000000005,10.55,19.6,92.26,144.9,E,0.2,5,0.0,0.0,0.0,60.0
F0963,LAX,LAX_G2,4.0,0,1,15,6,624.9300000000001,74.81,1.8,107.33,525.27,9.466666666666667,24.3,115.2,118.5,NE,0.3333333333333333,3,1776.81,12.0,4.0,60.0
F0964,DFW,DFW_G4,58.0,1,0,3,4,646.4633333333333,68.97666666666667,3.443333333333333,99.31,409.52,7.540000000000001,29.3,107.5,149.5,N,0.4,5,2602.2,15.0,4.0,60.0
F0965,ATL,ATL_G7,51.0,1,0,0,0,581.7800000000001,24.42,0.17,104.87,520.02,9.7,24.2,59.96,98.0,S,0.4,5,2380.65,12.0,5.0,180.0
F0966,LAX,LAX_G10,19.0,0,0,17,0,598.585,79.63,4.64,102.44,578.0766666666667,0.5666666666666664,10.4,78.7,129.7,N,0.6666666666666666,3,2871.21,10.0,5.0,180.0
F0967,DFW,DFW_G9,31.0,1,0,14,4,604.9266666666666,34.48,2.6966666666666668,101.86,493.29,-6.0,6.4,99.16666666666667,136.8,NE,0.6666666666666666,3,540.92,4.0,1.0,60.0
F0968,JFK,JFK_G8,9.0,0,1,6,0,591.335,77.31,2.146666666666667,98.295,466.18666666666667,-5.86,20.4,83.9,132.9,W,0.2,5,0.0,0.0,0.0,180.0
F0969,JFK,JFK_G10,14.0,0,1,2,6,585.9,33.44,3.7600000000000002,100.61,441.51,-0.125,20.1,82.3,96.0,W,0.0,4,0.0,0.0,0.0,120.0
F0970,ORD,ORD_G9,19.0,0,0,17,3,541.55,66.43333333333334,2.24,104.61,457.1133333333334,-7.733333333333334,6.1,114.3,149.2,N,0.2,5,2596.18,10.0,4.0,300.0
F0971,ORD,ORD_G7,10.0,0,1,17,6,631.1600000000001,83.11,2.0500000000000003,107.16,,5.816666666666666,28.8,64.0,138.4,N,0.5,6,1087.48,5.0,2.0,180.0
F0972,DFW,DFW_G6,59.0,1,0,17,2,575.63,63.68,2.9749999999999996,107.02,366.26,6.966666666666666,18.2,103.4,132.7,N,0.25,4,489.79,4.0,1.0,60.0
F0973,JFK,JFK_G5,34.0,1,0,21,0,530.76,58.2,3.27,98.575,383.33,8.766666666666666,19.5,58.900000000000006,87.7,N,0.16666666666666666,6,0.0,0.0,0.0,300.0
F0974,ATL,ATL_G2,44.0,1,0,6,5,556.97,39.51,2.14,105.245,393.345,16.333333333333332,28.8,64.66666666666667,116.8,E,0.0,3,592.75,2.0,1.0,240.0
F0975,DFW,DFW_G8,57.0,1,0,14,4,622.9699999999999,49.78,2.026666666666667,107.7,467.26666666666665,3.8600000000000003,27.7,92.06666666666666,141.2,NW,0.16666666666666666,6,1085.97,4.0,2.0,180.0
F0976,DFW,DFW_G4,47.0,1,0,4,0,583.08,70.055,4.066666666666666,90.59,349.6366666666667,7.566666666666666,21.7,55.96666666666666,148.2,E,0.3333333333333333,6,1005.57,7.0,2.0,60.0
F0977,ATL,ATL_G8,9.0,0,1,0,1,637.3133333333334,86.62,1.4849999999999999,92.785,485.17333333333335,13.52,28.9,34.425,54.6,SE,0.4,5,1723.33,10.0,4.0,300.0
F0978,DFW,DFW_G5,5.0,0,1,8,4,605.12,74.43666666666667,1.23,90.3,400.47333333333336,5.75,10.0,113.86666666666667,125.4,E,0.3333333333333333,3,2626.7799999999997,8.0,5.0,60.0
F0979,JFK,JFK_G9,58.0,1,0,16,5,607.47,58.59666666666667,3.115,105.935,462.8766666666667,6.9399999999999995,14.2,58.02,114.4,S,0.2,5,0.0,0.0,0.0,180.0
F0980,JFK,JFK_G3,16.0,0,0,6,6,651.27,99.83,1.845,98.265,512.0233333333333,5.000000000000001,20.7,71.74,119.1,NE,0.16666666666666666,6,1814.0099999999998,8.0,4.0,180.0
F0981,LAX,LAX_G1,2.0,0,1,9,6,610.9433333333333,92.74,,97.37,544.36,14.65,26.6,93.78,146.4,N,0.0,5,2463.76,11.0,5.0,180.0
F0982,ATL,ATL_G5,17.0,0,0,2,0,637.47,60.60666666666666,2.32,105.26,311.98,-5.76,10.5,96.46000000000001,123.5,E,0.0,5,3189.9,9.0,5.0,60.0
F0983,ORD,ORD_G7,45.0,1,0,14,1,606.6433333333333,49.33,3.856666666666667,104.98666666666668,561.58,4.933333333333334,13.3,109.06666666666666,136.9,N,0.3333333333333333,3,2364.17,11.0,4.0,120.0
F0984,ORD,ORD_G1,22.0,0,0,21,0,659.865,65.06,3.1350000000000002,106.37,405.78,-0.7249999999999996,26.3,76.53999999999999,112.9,W,0.4,5,512.8,1.0,1.0,240.0
F0985,ORD,ORD_G10,48.0,1,0,1,2,593.4533333333334,71.23,,101.93,490.12,8.15,25.4,62.633333333333326,145.0,SE,0.3333333333333333,6,3372.75,10.0,5.0,60.0
F0986,LAX,LAX_G9,37.0,1,0,21,2,610.95,77.305,3.32,91.48,491.68,1.7250000000000003,17.6,60.5,101.4,N,0.25,4,2932.4300000000003,14.0,5.0,60.0
F0987,DFW,DFW_G7,36.0,1,0,17,0,586.0450000000001,70.89,3.8049999999999997,93.28,395.8866666666667,5.0249999999999995,20.4,52.45,120.3,NE,0.0,4,904.14,3.0,1.0,300.0
F0989,LAX,LAX_G10,14.0,0,1,11,1,598.6,57.59,0.02,99.93666666666667,500.97,3.266666666666666,16.9,60.2,113.2,N,0.3333333333333333,3,1816.81,7.0,4.0,240.0
F0990,ATL,ATL_G8,3.0,0,1,22,2,587.425,51.18,1.9100000000000001,101.42666666666666,475.10999999999996,18.3,28.2,90.425,140.1,SW,0.25,4,523.96,4.0,1.0,180.0
F0993,LAX,LAX_G1,14.0,0,1,3,4,532.0466666666666,,2.62,109.395,503.265,-1.0999999999999996,8.3,72.93333333333334,125.6,SW,0.0,3,2129.23,8.0,4.0,180.0
F0996,ORD,ORD_G6,43.0,1,0,19,5,563.9499999999999,68.42333333333333,2.1766666666666667,106.63,412.45,11.433333333333332,21.5,65.96666666666667,149.4,S,0.6666666666666666,3,436.11,4.0,2.0,240.0
F0997,ATL,ATL_G5,40.0,1,0,20,4,673.82,67.38,2.915,97.35499999999999,427.04499999999996,-8.049999999999999,6.9,97.43333333333334,104.9,W,0.0,4,4008.2,11.0,5.0,240.0
F0999,ORD,ORD_G10,44.0,1,0,6,2,611.8733333333333,42.85,0.225,100.95333333333333,400.48,-4.533333333333334,18.4,106.3,148.7,E,0.0,3,111.6,3.0,1.0,180.0
F1000,ORD,ORD_G2,55.0,1,0,2,1,541.08,94.92,0.44,98.33500000000001,413.28999999999996,-2.2399999999999998,27.1,69.82000000000001,102.2,S,0.0,5,2959.62,15.0,5.0,60.0
