sensor_id,flight_id,sensor_type,sensor_value,event_time
EN8116,F0618,Engine Temperature,579.27,2023-06-06 23:12:31
EN8042,F0618,Engine Temperature,661.07,2023-06-06 23:07:03
FU2780,F0618,Fuel Level,93.71,2023-06-06 23:18:21
FU4662,F0618,Fuel Level,26.05,2023-06-06 20:54:55
VI6239,F0618,Vibration,0.66,2023-06-06 20:37:56
VI7573,F0618,Vibration,2.61,2023-06-06 21:47:28
AI8875,F0618,Air Pressure,106.9,2023-06-06 20:34:41
AI7221,F0618,Airspeed,448.48,2023-06-07 00:36:35
AI5446,F0618,Airspeed,306.88,2023-06-06 23:23:39
AI4108,F0618,Airspeed,439.66,2023-06-06 22:17:25
EN7270,F0619,Engine Temperature,667.38,2023-10-25 00:39:37
EN4840,F0619,Engine Temperature,547.21,2023-10-25 02:37:23
EN2273,F0619,Engine Temperature,650.49,2023-10-25 02:58:03
FU3586,F0619,Fuel Level,65.67,2023-10-25 00:50:40
VI4255,F0619,Vibration,4.89,2023-10-25 01:23:55
AI3401,F0619,Air Pressure,96.03,2023-10-25 02:01:14
AI4315,F0619,Airspeed,536.26,2023-10-25 03:21:23
EN7731,F0620,Engine Temperature,627.01,2023-03-08 21:45:40
FU6927,F0620,Fuel Level,68.16,2023-03-09 00:36:52
FU8113,F0620,Fuel Level,58.48,2023-03-08 23:15:47
FU1374,F0620,Fuel Level,50.42,2023-03-08 21:49:12
VI5303,F0620,Vibration,0.38,2023-03-08 21:40:20
VI7640,F0620,Vibration,1.15,2023-03-09 00:39:47
VI9342,F0620,Vibration,0.71,2023-03-09 00:15:16
AI2359,F0620,Air Pressure,92.92,2023-03-09 00:05:30
AI7270,F0620,Air Pressure,102.28,2023-03-09 00:32:34
AI3342,F0620,Airspeed,482.65,2023-03-09 00:52:03
EN1004,F0621,Engine Temperature,,2023-10-13 16:21:00
EN9880,F0621,Engine Temperature,625.44,2023-10-13 18:41:14
EN3139,F0621,Engine Temperature,,2023-10-13 19:23:29
FU1580,F0621,Fuel Level,79.14,2023-10-13 20:00:07
FU4751,F0621,Fuel Level,30.14,2023-10-13 18:11:38
FU6387,F0621,Fuel Level,74.08,2023-10-13 17:31:31
VI4029,F0621,Vibration,2.12,2023-10-13 18:21:40
VI1759,F0621,Vibration,3.2,2023-10-13 17:30:57
VI2511,F0621,Vibration,3.34,2023-10-13 18:56:00
AI7118,F0621,Air Pressure,109.09,2023-10-13 19:15:43
AI6124,F0621,Airspeed,443.38,2023-10-13 17:42:58
AI9606,F0621,Airspeed,352.24,2023-10-13 19:46:51
AI6037,F0621,Airspeed,572.31,2023-10-13 16:21:31
EN5392,F0622,Engine Temperature,587.85,2023-07-16 10:10:36
EN8101,F0622,Engine Temperature,683.37,2023-07-16 09:29:43
FU8057,F0622,Fuel Level,49.26,2023-07-16 10:15:30
FU7280,F0622,Fuel Level,,2023-07-16 09:59:10
VI4269,F0622,Vibration,1.57,2023-07-16 10:14:28
VI8748,F0622,Vibration,0.51,2023-07-16 09:48:53
VI4225,F0622,Vibration,3.21,2023-07-16 09:58:34
AI2737,F0622,Air Pressure,95.94,2023-07-16 09:29:56
AI9643,F0622,Air Pressure,98.69,2023-07-16 10:15:06
AI4632,F0622,Air Pressure,94.4,2023-07-16 10:19:33
AI2291,F0622,Airspeed,512.63,2023-07-16 10:01:33
AI1240,F0622,Airspeed,425.87,2023-07-16 09:56:56
AI3755,F0622,Airspeed,,2023-07-16 09:42:47
EN5924,F0623,Engine Temperature,623.45,2023-03-09 03:22:02
EN6349,F0623,Engine Temperature,564.52,2023-03-09 03:22:44
FU7100,F0623,Fuel Level,97.33,2023-03-09 03:38:32
FU7959,F0623,Fuel Level,98.17,2023-03-09 03:29:44
FU8686,F0623,Fuel Level,42.21,2023-03-09 02:51:36
VI3655,F0623,Vibration,2.82,2023-03-09 03:25:03
VI4641,F0623,Vibration,2.85,2023-03-09 03:39:58
VI5029,F0623,Vibration,4.5,2023-03-09 02:52:46
AI4064,F0623,Air Pressure,,2023-03-09 02:48:33
AI5546,F0623,Airspeed,474.99,2023-03-09 02:54:59
EN9092,F0624,Engine Temperature,674.26,2023-06-11 21:12:50
FU2855,F0624,Fuel Level,70.59,2023-06-11 19:50:08
FU7127,F0624,Fuel Level,61.59,2023-06-11 21:31:42
FU3091,F0624,Fuel Level,35.16,2023-06-11 19:47:56
VI6506,F0624,Vibration,1.08,2023-06-11 21:10:06
VI9917,F0624,Vibration,0.48,2023-06-11 20:34:33
VI7374,F0624,Vibration,0.1,2023-06-11 20:28:25
AI5003,F0624,Air Pressure,108.89,2023-06-11 20:45:53
AI1052,F0624,Air Pressure,98.25,2023-06-11 20:59:15
AI8499,F0624,Air Pressure,,2023-06-11 20:02:17
AI1728,F0624,Airspeed,536.94,2023-06-11 20:21:14
AI3861,F0624,Airspeed,530.15,2023-06-11 20:13:49
EN3758,F0625,Engine Temperature,576.69,2023-05-22 16:35:42
EN7208,F0625,Engine Temperature,691.36,2023-05-22 17:56:54
EN9601,F0625,Engine Temperature,647.65,2023-05-22 19:14:59
FU2999,F0625,Fuel Level,68.68,2023-05-22 19:24:58
FU1197,F0625,Fuel Level,44.62,2023-05-22 18:08:11
FU9981,F0625,Fuel Level,67.09,2023-05-22 16:36:57
VI7269,F0625,Vibration,2.65,2023-05-22 19:04:04
VI5309,F0625,Vibration,4.68,2023-05-22 20:12:35
AI9521,F0625,Air Pressure,94.97,2023-05-22 20:21:18
AI7917,F0625,Air Pressure,95.73,2023-05-22 16:34:54
AI8227,F0625,Airspeed,521.21,2023-05-22 19:40:25
AI8241,F0625,Airspeed,428.93,2023-05-22 20:07:42
EN6113,F0626,Engine Temperature,,2023-10-17 11:10:58
EN3127,F0626,Engine Temperature,546.06,2023-10-17 10:42:57
FU3103,F0626,Fuel Level,84.97,2023-10-17 09:48:05
VI6249,F0626,Vibration,2.35,2023-10-17 09:34:54
VI8868,F0626,Vibration,2.96,2023-10-17 11:31:08
AI5119,F0626,Air Pressure,,2023-10-17 12:13:49
AI5774,F0626,Air Pressure,109.16,2023-10-17 10:47:30
AI6412,F0626,Air Pressure,,2023-10-17 12:31:53
AI5584,F0626,Airspeed,458.62,2023-10-17 10:36:32
AI9306,F0626,Airspeed,305.72,2023-10-17 10:54:25
EN2782,F0627,Engine Temperature,619.32,2023-07-13 05:05:30
FU8938,F0627,Fuel Level,66.69,2023-07-13 05:16:01
FU7093,F0627,Fuel Level,57.22,2023-07-13 05:05:13
FU8219,F0627,Fuel Level,28.37,2023-07-13 05:26:29
VI8067,F0627,Vibration,4.03,2023-07-13 06:48:45
AI9027,F0627,Air Pressure,,2023-07-13 04:58:35
AI5368,F0627,Air Pressure,94.04,2023-07-13 04:23:56
AI9051,F0627,Airspeed,593.11,2023-07-13 04:17:29
AI9193,F0627,Airspeed,549.65,2023-07-13 04:22:12
AI3315,F0627,Airspeed,340.56,2023-07-13 04:26:31
EN1233,F0628,Engine Temperature,,2023-01-05 15:16:58
FU6117,F0628,Fuel Level,80.81,2023-01-05 11:45:44
FU4825,F0628,Fuel Level,72.38,2023-01-05 12:32:45
FU4412,F0628,Fuel Level,44.02,2023-01-05 12:11:44
VI6077,F0628,Vibration,0.88,2023-01-05 10:51:06
VI8838,F0628,Vibration,0.06,2023-01-05 13:40:46
VI7198,F0628,Vibration,4.83,2023-01-05 12:16:45
AI2161,F0628,Air Pressure,97.73,2023-01-05 13:15:15
AI3473,F0628,Air Pressure,102.94,2023-01-05 11:16:50
AI2403,F0628,Air Pressure,107.76,2023-01-05 12:00:07
AI5675,F0628,Airspeed,578.96,2023-01-05 14:25:23
EN3390,F0629,Engine Temperature,676.84,2023-01-18 16:38:12
EN5406,F0629,Engine Temperature,583.73,2023-01-18 17:10:16
EN7053,F0629,Engine Temperature,642.95,2023-01-18 17:19:27
FU3715,F0629,Fuel Level,72.93,2023-01-18 17:44:03
FU1577,F0629,Fuel Level,91.36,2023-01-18 16:25:02
VI2091,F0629,Vibration,,2023-01-18 15:30:25
VI8683,F0629,Vibration,3.07,2023-01-18 17:33:30
VI4300,F0629,Vibration,2.42,2023-01-18 16:31:27
AI8993,F0629,Air Pressure,90.53,2023-01-18 17:10:59
AI4962,F0629,Air Pressure,91.93,2023-01-18 16:05:58
AI4433,F0629,Airspeed,532.07,2023-01-18 17:24:57
AI7877,F0629,Airspeed,495.12,2023-01-18 17:04:04
EN7103,F0630,Engine Temperature,628.68,2023-12-14 12:29:38
FU5782,F0630,Fuel Level,95.91,2023-12-14 11:56:30
FU2361,F0630,Fuel Level,54.54,2023-12-14 11:49:58
VI6631,F0630,Vibration,,2023-12-14 12:45:55
VI2555,F0630,Vibration,1.89,2023-12-14 12:02:11
AI8044,F0630,Air Pressure,,2023-12-14 12:22:25
AI6951,F0630,Airspeed,418.23,2023-12-14 12:16:58
AI7386,F0630,Airspeed,404.16,2023-12-14 11:48:37
EN1276,F0631,Engine Temperature,690.9,2023-10-31 22:07:42
EN6432,F0631,Engine Temperature,502.96,2023-10-31 22:02:47
FU1123,F0631,Fuel Level,80.79,2023-10-31 22:09:08
VI7510,F0631,Vibration,1.87,2023-10-31 21:47:27
VI3311,F0631,Vibration,4.71,2023-10-31 23:24:59
AI3136,F0631,Air Pressure,101.26,2023-10-31 23:30:42
AI7359,F0631,Air Pressure,95.97,2023-10-31 22:38:14
AI1179,F0631,Air Pressure,90.69,2023-10-31 21:56:31
AI3545,F0631,Airspeed,525.01,2023-10-31 22:08:42
EN7675,F0632,Engine Temperature,528.61,2023-03-09 09:47:45
EN4158,F0632,Engine Temperature,538.01,2023-03-09 10:18:30
EN1606,F0632,Engine Temperature,536.88,2023-03-09 09:31:57
FU4964,F0632,Fuel Level,67.53,2023-03-09 08:34:14
FU8693,F0632,Fuel Level,78.26,2023-03-09 08:00:01
VI2142,F0632,Vibration,,2023-03-09 07:56:51
VI3117,F0632,Vibration,4.33,2023-03-09 10:03:07
VI8116,F0632,Vibration,2.59,2023-03-09 10:33:28
AI4312,F0632,Air Pressure,96.94,2023-03-09 09:45:04
AI8597,F0632,Air Pressure,100.75,2023-03-09 09:53:47
AI3722,F0632,Airspeed,526.79,2023-03-09 11:02:53
EN8147,F0633,Engine Temperature,561.49,2023-04-15 00:12:37
EN9384,F0633,Engine Temperature,682.26,2023-04-15 00:22:34
EN1039,F0633,Engine Temperature,639.49,2023-04-14 23:16:08
FU2826,F0633,Fuel Level,40.21,2023-04-15 01:24:25
VI1969,F0633,Vibration,3.36,2023-04-15 01:36:53
VI7954,F0633,Vibration,4.09,2023-04-15 00:12:41
VI6568,F0633,Vibration,0.5,2023-04-15 01:35:32
AI6863,F0633,Air Pressure,92.44,2023-04-14 22:52:35
AI8282,F0633,Air Pressure,,2023-04-15 01:33:50
AI8067,F0633,Airspeed,341.96,2023-04-15 00:34:22
AI5591,F0633,Airspeed,466.35,2023-04-14 22:45:39
EN9325,F0634,Engine Temperature,681.53,2023-04-15 18:29:34
EN4900,F0634,Engine Temperature,691.66,2023-04-15 19:32:19
FU4294,F0634,Fuel Level,85.06,2023-04-15 18:46:00
FU1175,F0634,Fuel Level,98.91,2023-04-15 17:35:02
VI9782,F0634,Vibration,4.73,2023-04-15 19:41:33
VI7664,F0634,Vibration,0.2,2023-04-15 18:48:47
VI5732,F0634,Vibration,4.95,2023-04-15 16:10:25
AI4506,F0634,Air Pressure,101.98,2023-04-15 17:49:30
AI8150,F0634,Airspeed,594.13,2023-04-15 18:40:08
AI1148,F0634,Airspeed,404.04,2023-04-15 16:05:42
AI9201,F0634,Airspeed,406.79,2023-04-15 15:05:16
EN2095,F0635,Engine Temperature,522.13,2023-12-27 06:26:36
EN3721,F0635,Engine Temperature,626.39,2023-12-27 06:11:17
FU4532,F0635,Fuel Level,79.08,2023-12-27 06:29:28
FU1355,F0635,Fuel Level,39.22,2023-12-27 06:10:38
FU2203,F0635,Fuel Level,85.94,2023-12-27 06:40:10
VI1151,F0635,Vibration,0.28,2023-12-27 05:23:04
AI5781,F0635,Air Pressure,106.38,2023-12-27 03:59:40
AI8991,F0635,Air Pressure,108.59,2023-12-27 03:09:17
AI4691,F0635,Airspeed,591.45,2023-12-27 03:18:57
EN7311,F0636,Engine Temperature,583.05,2023-02-05 21:52:37
EN6398,F0636,Engine Temperature,535.02,2023-02-05 21:51:00
FU6308,F0636,Fuel Level,81.66,2023-02-05 23:34:11
FU1197,F0636,Fuel Level,51.57,2023-02-05 23:27:36
FU1324,F0636,Fuel Level,20.83,2023-02-05 22:30:04
VI2461,F0636,Vibration,4.71,2023-02-05 22:16:07
VI2606,F0636,Vibration,2.78,2023-02-05 23:28:50
VI2107,F0636,Vibration,2.6,2023-02-05 20:51:16
AI2634,F0636,Air Pressure,105.98,2023-02-05 23:22:26
AI4229,F0636,Airspeed,439.34,2023-02-05 21:37:57
AI7265,F0636,Airspeed,379.41,2023-02-05 21:43:37
EN5796,F0637,Engine Temperature,509.07,2023-07-13 01:48:30
EN1378,F0637,Engine Temperature,559.84,2023-07-13 05:11:56
EN7445,F0637,Engine Temperature,506.55,2023-07-13 04:27:03
FU3840,F0637,Fuel Level,,2023-07-13 02:33:14
FU3922,F0637,Fuel Level,66.99,2023-07-13 02:44:37
FU2727,F0637,Fuel Level,64.75,2023-07-13 05:08:25
VI6122,F0637,Vibration,2.84,2023-07-13 03:43:40
VI4578,F0637,Vibration,0.96,2023-07-13 04:27:22
VI9329,F0637,Vibration,3.09,2023-07-13 03:38:46
AI1506,F0637,Air Pressure,98.83,2023-07-13 03:27:30
AI3635,F0637,Air Pressure,94.94,2023-07-13 02:17:38
AI7506,F0637,Air Pressure,107.71,2023-07-13 05:53:41
AI8419,F0637,Airspeed,572.63,2023-07-13 03:16:11
AI6998,F0637,Airspeed,476.84,2023-07-13 01:22:12
EN5182,F0638,Engine Temperature,685.36,2023-09-01 18:25:32
EN6729,F0638,Engine Temperature,552.88,2023-09-01 15:45:37
EN6407,F0638,Engine Temperature,555.13,2023-09-01 19:24:19
FU8830,F0638,Fuel Level,68.58,2023-09-01 18:13:45
VI1892,F0638,Vibration,0.8,2023-09-01 16:49:14
VI7029,F0638,Vibration,4.89,2023-09-01 19:08:49
VI6678,F0638,Vibration,3.72,2023-09-01 18:09:52
AI1695,F0638,Air Pressure,101.8,2023-09-01 16:54:30
AI2206,F0638,Air Pressure,107.51,2023-09-01 15:37:41
AI4141,F0638,Airspeed,303.99,2023-09-01 18:15:16
AI6905,F0638,Airspeed,399.71,2023-09-01 17:18:49
AI7275,F0638,Airspeed,353.24,2023-09-01 18:37:59
EN2902,F0639,Engine Temperature,562.41,2023-04-05 03:31:26
FU4544,F0639,Fuel Level,91.03,2023-04-05 04:50:38
FU6174,F0639,Fuel Level,23.95,2023-04-05 02:18:22
FU5218,F0639,Fuel Level,51.95,2023-04-05 06:08:26
VI6713,F0639,Vibration,1.0,2023-04-05 05:01:48
VI3046,F0639,Vibration,3.53,2023-04-05 06:06:58
VI3668,F0639,Vibration,3.45,2023-04-05 05:53:08
AI2377,F0639,Air Pressure,93.88,2023-04-05 05:41:03
AI5484,F0639,Air Pressure,102.02,2023-04-05 04:36:40
AI7116,F0639,Air Pressure,,2023-04-05 02:09:03
AI9764,F0639,Airspeed,432.27,2023-04-05 05:22:30
AI4399,F0639,Airspeed,386.97,2023-04-05 05:10:51
AI1750,F0639,Airspeed,543.02,2023-04-05 02:59:53
EN9199,F0640,Engine Temperature,675.62,2023-09-09 05:58:54
EN4519,F0640,Engine Temperature,645.51,2023-09-09 07:04:14
EN3622,F0640,Engine Temperature,502.89,2023-09-09 05:42:36
FU6260,F0640,Fuel Level,33.59,2023-09-09 05:25:41
FU2423,F0640,Fuel Level,25.69,2023-09-09 05:54:20
VI9737,F0640,Vibration,2.31,2023-09-09 05:27:33
AI9508,F0640,Air Pressure,103.79,2023-09-09 06:51:24
AI2559,F0640,Air Pressure,106.07,2023-09-09 06:58:14
AI1689,F0640,Air Pressure,95.09,2023-09-09 07:12:08
AI2335,F0640,Airspeed,353.99,2023-09-09 06:50:23
AI6977,F0640,Airspeed,529.13,2023-09-09 05:27:48
EN7027,F0641,Engine Temperature,681.15,2023-06-26 22:17:55
EN6974,F0641,Engine Temperature,625.25,2023-06-26 22:43:54
FU2608,F0641,Fuel Level,20.62,2023-06-26 22:47:00
FU6424,F0641,Fuel Level,23.39,2023-06-26 21:45:16
FU5037,F0641,Fuel Level,72.65,2023-06-26 22:30:51
VI7039,F0641,Vibration,4.33,2023-06-26 22:44:11
VI8842,F0641,Vibration,3.83,2023-06-26 23:17:16
VI4288,F0641,Vibration,,2023-06-26 22:28:38
AI3043,F0641,Air Pressure,93.86,2023-06-26 22:45:50
AI6924,F0641,Air Pressure,102.12,2023-06-26 22:41:25
AI8677,F0641,Air Pressure,95.58,2023-06-26 23:13:36
AI8670,F0641,Airspeed,398.93,2023-06-26 21:49:34
AI2569,F0641,Airspeed,471.56,2023-06-26 22:36:13
EN8739,F0642,Engine Temperature,646.81,2023-12-08 08:31:46
EN9805,F0642,Engine Temperature,514.66,2023-12-08 08:16:35
EN7808,F0642,Engine Temperature,678.37,2023-12-08 08:26:45
FU2179,F0642,Fuel Level,57.48,2023-12-08 08:45:18
FU1308,F0642,Fuel Level,27.57,2023-12-08 08:13:42
FU5500,F0642,Fuel Level,75.11,2023-12-08 08:34:35
VI3803,F0642,Vibration,3.2,2023-12-08 08:33:57
AI9891,F0642,Air Pressure,,2023-12-08 08:21:14
AI6168,F0642,Air Pressure,107.72,2023-12-08 08:38:54
AI6052,F0642,Airspeed,520.47,2023-12-08 08:12:26
EN9112,F0643,Engine Temperature,603.56,2023-09-26 19:04:42
EN6768,F0643,Engine Temperature,540.12,2023-09-26 20:31:28
FU8552,F0643,Fuel Level,45.84,2023-09-26 19:54:57
VI7719,F0643,Vibration,,2023-09-26 18:49:43
AI7411,F0643,Air Pressure,103.09,2023-09-26 19:08:48
AI5118,F0643,Airspeed,426.58,2023-09-26 20:17:34
AI6047,F0643,Airspeed,542.3,2023-09-26 20:29:11
EN3554,F0644,Engine Temperature,,2023-05-08 15:01:11
FU3352,F0644,Fuel Level,34.03,2023-05-08 15:12:21
VI5144,F0644,Vibration,2.06,2023-05-08 15:55:38
VI1961,F0644,Vibration,3.47,2023-05-08 14:59:40
AI2748,F0644,Air Pressure,109.42,2023-05-08 15:03:20
AI7932,F0644,Air Pressure,90.19,2023-05-08 16:07:34
AI7712,F0644,Air Pressure,91.77,2023-05-08 16:15:27
AI6112,F0644,Airspeed,576.01,2023-05-08 15:42:44
AI5854,F0644,Airspeed,371.72,2023-05-08 16:26:47
AI6392,F0644,Airspeed,427.49,2023-05-08 15:38:35
EN1546,F0645,Engine Temperature,645.64,2023-03-28 15:06:53
EN2506,F0645,Engine Temperature,544.15,2023-03-28 15:15:59
EN7913,F0645,Engine Temperature,650.65,2023-03-28 14:58:43
FU3096,F0645,Fuel Level,59.32,2023-03-28 14:42:19
VI2045,F0645,Vibration,,2023-03-28 15:29:15
AI5434,F0645,Air Pressure,95.64,2023-03-28 15:04:13
AI8008,F0645,Airspeed,359.13,2023-03-28 15:14:01
AI8963,F0645,Airspeed,374.53,2023-03-28 15:34:49
EN5127,F0646,Engine Temperature,522.87,2023-10-20 23:41:15
FU5485,F0646,Fuel Level,60.43,2023-10-20 23:32:40
VI8409,F0646,Vibration,,2023-10-20 23:47:09
VI9786,F0646,Vibration,3.47,2023-10-20 23:31:27
AI8035,F0646,Air Pressure,107.87,2023-10-21 00:14:08
AI9128,F0646,Air Pressure,91.3,2023-10-20 23:53:33
AI3048,F0646,Air Pressure,104.11,2023-10-21 00:13:16
AI1848,F0646,Airspeed,472.07,2023-10-21 00:10:59
EN4809,F0647,Engine Temperature,670.16,2023-03-05 12:03:17
EN2656,F0647,Engine Temperature,516.32,2023-03-05 12:54:31
FU7492,F0647,Fuel Level,21.21,2023-03-05 14:52:04
VI9157,F0647,Vibration,3.0,2023-03-05 13:45:57
VI2702,F0647,Vibration,2.65,2023-03-05 14:34:15
AI2901,F0647,Air Pressure,104.45,2023-03-05 13:26:40
AI8510,F0647,Air Pressure,94.75,2023-03-05 11:57:07
AI3207,F0647,Air Pressure,97.92,2023-03-05 14:38:27
AI1141,F0647,Airspeed,467.44,2023-03-05 11:24:40
EN1381,F0648,Engine Temperature,675.22,2023-01-28 11:38:17
FU4034,F0648,Fuel Level,66.53,2023-01-28 12:39:13
FU8741,F0648,Fuel Level,57.02,2023-01-28 12:44:04
VI5393,F0648,Vibration,3.22,2023-01-28 13:18:33
AI7559,F0648,Air Pressure,104.91,2023-01-28 12:51:08
AI3263,F0648,Air Pressure,,2023-01-28 14:46:30
AI7784,F0648,Air Pressure,104.18,2023-01-28 13:50:25
AI5674,F0648,Airspeed,545.75,2023-01-28 14:38:33
EN1177,F0649,Engine Temperature,679.99,2023-07-07 00:57:37
EN5572,F0649,Engine Temperature,590.31,2023-07-07 00:47:42
FU1183,F0649,Fuel Level,43.97,2023-07-07 01:00:35
FU1986,F0649,Fuel Level,25.45,2023-07-07 00:43:52
FU3371,F0649,Fuel Level,64.94,2023-07-07 01:17:03
VI6761,F0649,Vibration,1.83,2023-07-07 01:13:18
AI7307,F0649,Air Pressure,91.92,2023-07-07 01:34:30
AI6250,F0649,Air Pressure,100.88,2023-07-07 01:05:37
AI6896,F0649,Airspeed,,2023-07-07 01:20:45
EN6594,F0650,Engine Temperature,604.65,2023-08-30 05:17:38
EN6470,F0650,Engine Temperature,546.19,2023-08-30 06:12:47
FU6844,F0650,Fuel Level,24.7,2023-08-30 05:31:49
VI7351,F0650,Vibration,0.21,2023-08-30 06:34:38
AI6332,F0650,Air Pressure,104.87,2023-08-30 04:36:20
AI8246,F0650,Airspeed,343.36,2023-08-30 07:11:02
AI5182,F0650,Airspeed,,2023-08-30 07:16:26
EN5319,F0651,Engine Temperature,616.87,2023-01-12 22:01:44
FU2167,F0651,Fuel Level,85.87,2023-01-12 22:07:31
FU5644,F0651,Fuel Level,39.79,2023-01-12 22:43:28
FU5430,F0651,Fuel Level,82.83,2023-01-12 22:12:50
VI8341,F0651,Vibration,1.96,2023-01-12 22:32:46
VI7138,F0651,Vibration,1.34,2023-01-12 22:21:17
VI1297,F0651,Vibration,0.24,2023-01-12 22:14:16
AI5802,F0651,Air Pressure,105.14,2023-01-12 23:28:06
AI7283,F0651,Air Pressure,,2023-01-12 23:40:30
AI3340,F0651,Airspeed,551.98,2023-01-12 22:39:48
AI7981,F0651,Airspeed,594.38,2023-01-12 23:42:00
AI1270,F0651,Airspeed,446.92,2023-01-12 23:22:33
EN1282,F0652,Engine Temperature,518.74,2023-06-18 23:57:36
EN4398,F0652,Engine Temperature,638.55,2023-06-19 02:39:49
FU4544,F0652,Fuel Level,84.48,2023-06-19 01:49:07
FU4921,F0652,Fuel Level,77.87,2023-06-19 00:18:34
VI7290,F0652,Vibration,2.9,2023-06-19 03:10:28
VI4940,F0652,Vibration,1.31,2023-06-19 00:01:11
VI6609,F0652,Vibration,1.79,2023-06-19 01:00:45
AI9765,F0652,Air Pressure,101.27,2023-06-18 23:53:24
AI2303,F0652,Air Pressure,100.13,2023-06-19 02:32:45
AI3949,F0652,Air Pressure,105.59,2023-06-19 01:15:28
AI4737,F0652,Airspeed,509.62,2023-06-19 00:31:20
AI6861,F0652,Airspeed,449.1,2023-06-19 02:17:16
AI3249,F0652,Airspeed,361.64,2023-06-19 00:15:51
EN3211,F0653,Engine Temperature,579.44,2023-11-29 22:53:09
EN7064,F0653,Engine Temperature,689.64,2023-11-29 22:45:18
FU2601,F0653,Fuel Level,93.31,2023-11-29 22:29:12
FU7749,F0653,Fuel Level,56.45,2023-11-29 23:29:40
VI4530,F0653,Vibration,4.2,2023-11-29 23:42:41
AI3795,F0653,Air Pressure,,2023-11-30 01:12:35
AI1465,F0653,Air Pressure,101.46,2023-11-29 23:47:50
AI6072,F0653,Air Pressure,95.06,2023-11-29 23:38:27
AI1353,F0653,Airspeed,494.66,2023-11-30 01:17:17
EN4800,F0654,Engine Temperature,565.72,2023-03-19 01:09:14
FU7538,F0654,Fuel Level,69.88,2023-03-19 00:45:22
FU6639,F0654,Fuel Level,25.26,2023-03-19 00:32:05
VI9648,F0654,Vibration,2.25,2023-03-19 00:51:35
VI3880,F0654,Vibration,4.63,2023-03-19 01:09:26
VI2756,F0654,Vibration,1.59,2023-03-19 01:13:15
AI3373,F0654,Air Pressure,95.57,2023-03-19 01:03:47
AI8211,F0654,Air Pressure,97.21,2023-03-19 01:06:38
AI2036,F0654,Airspeed,543.58,2023-03-19 01:09:08
EN5147,F0655,Engine Temperature,544.47,2023-12-11 15:59:36
FU4085,F0655,Fuel Level,91.36,2023-12-11 15:50:48
FU7304,F0655,Fuel Level,67.12,2023-12-11 15:45:32
FU4251,F0655,Fuel Level,33.27,2023-12-11 15:31:53
VI1873,F0655,Vibration,,2023-12-11 15:55:31
AI9789,F0655,Air Pressure,104.75,2023-12-11 16:25:31
AI8474,F0655,Air Pressure,104.18,2023-12-11 15:46:36
AI1489,F0655,Air Pressure,108.8,2023-12-11 14:43:34
AI7163,F0655,Airspeed,512.1,2023-12-11 14:54:49
AI8292,F0655,Airspeed,338.04,2023-12-11 15:09:43
EN7498,F0656,Engine Temperature,539.23,2023-04-12 04:07:47
EN3835,F0656,Engine Temperature,666.71,2023-04-12 04:45:49
EN1078,F0656,Engine Temperature,685.51,2023-04-12 05:03:09
FU9424,F0656,Fuel Level,89.31,2023-04-12 04:15:23
FU6690,F0656,Fuel Level,34.43,2023-04-12 04:36:14
FU2670,F0656,Fuel Level,27.95,2023-04-12 04:16:03
VI5577,F0656,Vibration,3.69,2023-04-12 04:05:03
VI6961,F0656,Vibration,2.89,2023-04-12 04:13:14
VI1698,F0656,Vibration,,2023-04-12 04:39:50
AI3356,F0656,Air Pressure,90.51,2023-04-12 04:38:30
AI7300,F0656,Air Pressure,97.43,2023-04-12 04:38:28
AI4559,F0656,Air Pressure,108.33,2023-04-12 04:20:06
AI5485,F0656,Airspeed,501.41,2023-04-12 04:31:16
AI7903,F0656,Airspeed,315.85,2023-04-12 04:41:57
AI6959,F0656,Airspeed,,2023-04-12 04:43:54
EN9099,F0657,Engine Temperature,608.79,2023-03-07 18:43:48
FU7610,F0657,Fuel Level,28.74,2023-03-07 19:03:30
VI8939,F0657,Vibration,0.53,2023-03-07 17:19:30
AI4766,F0657,Air Pressure,94.63,2023-03-07 18:02:27
AI2642,F0657,Air Pressure,95.91,2023-03-07 16:33:47
AI3447,F0657,Air Pressure,103.86,2023-03-07 19:15:25
AI2272,F0657,Airspeed,556.45,2023-03-07 17:45:30
EN9809,F0658,Engine Temperature,690.42,2023-01-19 23:25:37
EN6283,F0658,Engine Temperature,671.56,2023-01-20 02:42:24
FU6193,F0658,Fuel Level,20.65,2023-01-20 03:20:51
FU7556,F0658,Fuel Level,24.86,2023-01-20 03:44:16
FU5015,F0658,Fuel Level,54.88,2023-01-20 01:47:25
VI9177,F0658,Vibration,1.12,2023-01-20 03:43:27
VI5980,F0658,Vibration,3.81,2023-01-20 02:46:15
VI2601,F0658,Vibration,2.68,2023-01-20 01:54:51
AI5773,F0658,Air Pressure,95.51,2023-01-20 02:36:52
AI3849,F0658,Air Pressure,107.43,2023-01-20 02:53:39
AI1711,F0658,Air Pressure,96.91,2023-01-20 01:12:15
AI6657,F0658,Airspeed,432.61,2023-01-20 00:48:51
AI2015,F0658,Airspeed,573.65,2023-01-20 02:39:30
AI4338,F0658,Airspeed,402.61,2023-01-20 01:37:47
EN9030,F0659,Engine Temperature,656.72,2023-09-20 09:26:23
EN7650,F0659,Engine Temperature,696.84,2023-09-20 11:13:44
EN2788,F0659,Engine Temperature,624.39,2023-09-20 08:59:21
