sensor_id,flight_id,sensor_type,sensor_value,event_time
FU4110,F0549,Fuel Level,28.07,2023-10-11 12:30:36
VI9775,F0549,Vibration,3.77,2023-10-11 16:34:23
AI1825,F0549,Air Pressure,90.94,2023-10-11 14:48:01
AI3925,F0549,Air Pressure,105.16,2023-10-11 15:13:10
AI6353,F0549,Air Pressure,101.04,2023-10-11 15:36:41
AI3220,F0549,Airspeed,385.19,2023-10-11 16:52:43
AI1833,F0549,Airspeed,409.33,2023-10-11 14:20:55
AI8337,F0549,Airspeed,302.83,2023-10-11 13:32:43
EN6544,F0550,Engine Temperature,650.37,2023-09-04 12:55:19
EN3227,F0550,Engine Temperature,657.21,2023-09-04 13:32:43
FU2789,F0550,Fuel Level,98.96,2023-09-04 14:29:20
VI5933,F0550,Vibration,1.71,2023-09-04 14:56:56
VI9700,F0550,Vibration,3.95,2023-09-04 12:02:36
VI1909,F0550,Vibration,3.42,2023-09-04 13:51:23
AI6509,F0550,Air Pressure,103.29,2023-09-04 14:02:59
AI8420,F0550,Airspeed,481.7,2023-09-04 13:21:44
AI6745,F0550,Airspeed,311.14,2023-09-04 12:18:23
EN3485,F0551,Engine Temperature,661.06,2023-08-19 17:16:04
EN3785,F0551,Engine Temperature,641.57,2023-08-19 16:31:37
EN5037,F0551,Engine Temperature,592.38,2023-08-19 17:12:35
FU2096,F0551,Fuel Level,61.91,2023-08-19 15:38:50
FU4920,F0551,Fuel Level,61.9,2023-08-19 17:09:08
FU3890,F0551,Fuel Level,29.46,2023-08-19 16:39:04
VI9211,F0551,Vibration,1.67,2023-08-19 16:34:52
AI6163,F0551,Air Pressure,98.62,2023-08-19 16:41:35
AI8619,F0551,Air Pressure,103.23,2023-08-19 16:00:02
AI3998,F0551,Airspeed,449.79,2023-08-19 15:34:35
EN4692,F0552,Engine Temperature,694.02,2023-10-06 11:07:25
EN7821,F0552,Engine Temperature,615.51,2023-10-06 09:55:59
EN5108,F0552,Engine Temperature,630.22,2023-10-06 10:46:51
FU3784,F0552,Fuel Level,69.21,2023-10-06 11:53:59
FU4304,F0552,Fuel Level,61.72,2023-10-06 10:14:47
FU5383,F0552,Fuel Level,,2023-10-06 11:33:34
VI7193,F0552,Vibration,4.48,2023-10-06 10:54:09
AI9399,F0552,Air Pressure,103.98,2023-10-06 11:37:20
AI9284,F0552,Air Pressure,108.85,2023-10-06 09:30:02
AI1619,F0552,Airspeed,560.73,2023-10-06 11:02:34
AI5121,F0552,Airspeed,563.98,2023-10-06 10:32:01
AI6162,F0552,Airspeed,,2023-10-06 10:07:26
EN3591,F0553,Engine Temperature,651.23,2023-01-04 21:38:47
EN1438,F0553,Engine Temperature,604.63,2023-01-04 21:38:05
EN1451,F0553,Engine Temperature,537.46,2023-01-04 21:04:54
FU3443,F0553,Fuel Level,20.67,2023-01-04 21:39:25
FU6626,F0553,Fuel Level,65.65,2023-01-04 21:25:59
FU3763,F0553,Fuel Level,49.93,2023-01-04 21:47:30
VI2618,F0553,Vibration,2.89,2023-01-04 21:05:04
AI2001,F0553,Air Pressure,90.72,2023-01-04 21:12:33
AI1645,F0553,Airspeed,354.22,2023-01-04 21:26:02
AI5713,F0553,Airspeed,,2023-01-04 21:07:12
EN6052,F0554,Engine Temperature,502.31,2023-10-14 01:59:20
EN2070,F0554,Engine Temperature,,2023-10-13 22:56:09
FU6637,F0554,Fuel Level,86.19,2023-10-14 00:40:53
FU3902,F0554,Fuel Level,20.49,2023-10-13 23:51:35
FU4559,F0554,Fuel Level,70.94,2023-10-14 03:01:42
VI8471,F0554,Vibration,0.41,2023-10-14 01:15:41
VI4903,F0554,Vibration,2.62,2023-10-14 00:19:59
AI8330,F0554,Air Pressure,107.8,2023-10-14 01:52:47
AI9964,F0554,Air Pressure,91.73,2023-10-14 02:45:10
AI2454,F0554,Air Pressure,100.19,2023-10-14 01:46:59
AI8253,F0554,Airspeed,551.4,2023-10-14 01:07:24
AI3236,F0554,Airspeed,402.0,2023-10-14 00:44:19
EN7670,F0555,Engine Temperature,623.2,2023-05-20 11:12:13
EN3007,F0555,Engine Temperature,609.35,2023-05-20 10:11:48
EN6646,F0555,Engine Temperature,657.81,2023-05-20 10:53:47
FU5646,F0555,Fuel Level,90.07,2023-05-20 10:43:34
FU9115,F0555,Fuel Level,33.78,2023-05-20 09:41:40
FU1721,F0555,Fuel Level,65.67,2023-05-20 11:24:07
VI4046,F0555,Vibration,4.33,2023-05-20 11:01:15
VI5729,F0555,Vibration,4.89,2023-05-20 09:22:46
VI6794,F0555,Vibration,4.32,2023-05-20 09:47:27
AI1125,F0555,Air Pressure,108.14,2023-05-20 11:34:23
AI4947,F0555,Airspeed,595.48,2023-05-20 10:00:22
AI3554,F0555,Airspeed,473.3,2023-05-20 10:34:39
EN2915,F0556,Engine Temperature,585.47,2023-05-31 19:06:03
EN8084,F0556,Engine Temperature,527.24,2023-05-31 20:08:00
EN1616,F0556,Engine Temperature,505.25,2023-05-31 18:36:54
FU5931,F0556,Fuel Level,,2023-05-31 20:47:44
FU7371,F0556,Fuel Level,73.58,2023-05-31 20:49:33
VI6471,F0556,Vibration,0.95,2023-05-31 18:12:41
AI7432,F0556,Air Pressure,104.75,2023-05-31 18:31:30
AI4478,F0556,Air Pressure,,2023-05-31 20:18:16
AI4288,F0556,Air Pressure,103.24,2023-05-31 18:50:54
AI7148,F0556,Airspeed,451.89,2023-05-31 20:58:09
EN4854,F0557,Engine Temperature,513.02,2023-01-17 19:10:41
EN1939,F0557,Engine Temperature,678.03,2023-01-17 19:11:16
EN2838,F0557,Engine Temperature,509.61,2023-01-17 19:27:05
FU6024,F0557,Fuel Level,88.08,2023-01-17 18:56:30
FU7714,F0557,Fuel Level,67.03,2023-01-17 19:28:39
VI2588,F0557,Vibration,2.22,2023-01-17 19:49:21
AI4302,F0557,Air Pressure,99.04,2023-01-17 20:36:36
AI4933,F0557,Air Pressure,109.24,2023-01-17 19:19:36
AI7081,F0557,Air Pressure,92.92,2023-01-17 19:11:35
AI5666,F0557,Airspeed,572.29,2023-01-17 19:19:35
EN5337,F0558,Engine Temperature,610.74,2023-11-11 21:50:18
EN8537,F0558,Engine Temperature,606.74,2023-11-11 21:27:02
EN1223,F0558,Engine Temperature,580.19,2023-11-11 21:24:01
FU1958,F0558,Fuel Level,47.89,2023-11-11 22:10:27
FU2527,F0558,Fuel Level,77.24,2023-11-11 21:48:12
VI6466,F0558,Vibration,2.21,2023-11-11 21:49:31
VI3128,F0558,Vibration,0.63,2023-11-11 21:35:45
VI1546,F0558,Vibration,,2023-11-11 21:53:52
AI5145,F0558,Air Pressure,107.64,2023-11-11 22:09:46
AI9042,F0558,Airspeed,549.08,2023-11-11 21:34:29
AI2448,F0558,Airspeed,597.94,2023-11-11 21:47:05
EN5039,F0559,Engine Temperature,583.65,2023-03-07 04:49:56
FU1278,F0559,Fuel Level,39.97,2023-03-07 01:49:39
VI5102,F0559,Vibration,4.42,2023-03-07 03:21:20
VI1352,F0559,Vibration,1.46,2023-03-07 04:44:16
VI6409,F0559,Vibration,2.56,2023-03-07 02:04:57
AI4247,F0559,Air Pressure,100.98,2023-03-07 02:33:25
AI3812,F0559,Airspeed,473.94,2023-03-07 04:27:34
AI2574,F0559,Airspeed,420.41,2023-03-07 03:55:58
EN9551,F0560,Engine Temperature,574.88,2023-05-02 16:24:15
FU1989,F0560,Fuel Level,93.47,2023-05-02 16:05:54
FU8081,F0560,Fuel Level,90.28,2023-05-02 16:44:38
VI5219,F0560,Vibration,3.69,2023-05-02 15:59:35
VI2426,F0560,Vibration,2.48,2023-05-02 17:55:24
VI2663,F0560,Vibration,3.5,2023-05-02 17:15:49
AI2172,F0560,Air Pressure,102.7,2023-05-02 17:48:18
AI7333,F0560,Air Pressure,,2023-05-02 15:16:59
AI9819,F0560,Airspeed,327.7,2023-05-02 17:26:19
AI2472,F0560,Airspeed,365.64,2023-05-02 17:28:05
EN8866,F0561,Engine Temperature,670.99,2023-07-23 19:58:21
EN3159,F0561,Engine Temperature,587.2,2023-07-23 17:30:58
FU7759,F0561,Fuel Level,,2023-07-23 20:11:49
VI2374,F0561,Vibration,0.84,2023-07-23 20:22:30
VI3376,F0561,Vibration,1.48,2023-07-23 19:42:26
VI8430,F0561,Vibration,3.65,2023-07-23 21:11:36
AI9420,F0561,Air Pressure,91.69,2023-07-23 18:59:56
AI7781,F0561,Air Pressure,93.92,2023-07-23 17:14:03
AI7608,F0561,Air Pressure,96.51,2023-07-23 19:36:50
AI3613,F0561,Airspeed,511.29,2023-07-23 17:06:24
AI2783,F0561,Airspeed,477.4,2023-07-23 20:18:42
AI7006,F0561,Airspeed,422.74,2023-07-23 19:12:51
EN1810,F0562,Engine Temperature,576.59,2023-05-09 16:59:37
EN8546,F0562,Engine Temperature,652.29,2023-05-09 17:39:17
FU7154,F0562,Fuel Level,89.32,2023-05-09 18:27:31
FU2344,F0562,Fuel Level,32.16,2023-05-09 16:43:51
FU1046,F0562,Fuel Level,54.9,2023-05-09 17:23:02
VI2096,F0562,Vibration,3.36,2023-05-09 19:31:06
VI9901,F0562,Vibration,4.65,2023-05-09 18:32:31
AI6502,F0562,Air Pressure,106.43,2023-05-09 19:35:53
AI2575,F0562,Airspeed,499.53,2023-05-09 16:03:24
AI8695,F0562,Airspeed,380.43,2023-05-09 18:37:42
EN4283,F0563,Engine Temperature,538.77,2023-05-04 09:20:27
EN6695,F0563,Engine Temperature,697.82,2023-05-04 07:39:07
FU6130,F0563,Fuel Level,81.57,2023-05-04 08:26:50
FU9422,F0563,Fuel Level,40.58,2023-05-04 08:56:26
VI5015,F0563,Vibration,4.87,2023-05-04 09:28:30
AI6653,F0563,Air Pressure,98.39,2023-05-04 09:35:06
AI5984,F0563,Airspeed,579.97,2023-05-04 12:14:46
AI8623,F0563,Airspeed,459.52,2023-05-04 09:46:36
EN7915,F0565,Engine Temperature,652.92,2023-11-21 18:28:56
FU8562,F0565,Fuel Level,55.0,2023-11-21 20:28:54
FU2884,F0565,Fuel Level,24.49,2023-11-21 20:15:16
FU8936,F0565,Fuel Level,63.07,2023-11-21 19:26:59
VI6777,F0565,Vibration,4.9,2023-11-21 19:58:50
VI9749,F0565,Vibration,4.24,2023-11-21 20:13:52
VI1864,F0565,Vibration,1.93,2023-11-21 19:24:50
AI6433,F0565,Air Pressure,102.02,2023-11-21 21:58:32
AI5747,F0565,Airspeed,362.71,2023-11-21 18:29:04
EN5581,F0566,Engine Temperature,622.71,2023-01-29 15:50:33
EN7155,F0566,Engine Temperature,,2023-01-29 14:07:30
EN8533,F0566,Engine Temperature,527.39,2023-01-29 13:58:21
FU6890,F0566,Fuel Level,46.08,2023-01-29 14:42:53
FU6480,F0566,Fuel Level,64.02,2023-01-29 15:05:13
VI9683,F0566,Vibration,2.75,2023-01-29 13:20:02
VI6418,F0566,Vibration,3.19,2023-01-29 16:17:51
AI8011,F0566,Air Pressure,104.43,2023-01-29 13:30:34
AI9342,F0566,Airspeed,568.55,2023-01-29 15:56:31
AI3520,F0566,Airspeed,458.14,2023-01-29 15:41:35
AI9210,F0566,Airspeed,300.22,2023-01-29 14:11:38
EN1093,F0567,Engine Temperature,,2023-05-30 10:17:38
FU2915,F0567,Fuel Level,28.08,2023-05-30 09:15:24
FU9385,F0567,Fuel Level,62.72,2023-05-30 09:29:46
VI3274,F0567,Vibration,2.02,2023-05-30 09:35:48
VI6714,F0567,Vibration,2.48,2023-05-30 09:35:21
AI2252,F0567,Air Pressure,103.62,2023-05-30 10:10:30
AI5430,F0567,Air Pressure,92.72,2023-05-30 09:59:31
AI6477,F0567,Air Pressure,105.26,2023-05-30 10:29:48
AI3338,F0567,Airspeed,363.23,2023-05-30 10:09:55
EN2420,F0568,Engine Temperature,602.2,2023-01-30 18:02:02
FU9107,F0568,Fuel Level,94.19,2023-01-30 16:57:44
VI1012,F0568,Vibration,0.78,2023-01-30 15:27:16
AI4121,F0568,Air Pressure,99.2,2023-01-30 15:16:37
AI2883,F0568,Air Pressure,96.4,2023-01-30 16:50:27
AI7662,F0568,Airspeed,495.4,2023-01-30 14:31:49
AI4940,F0568,Airspeed,588.18,2023-01-30 18:32:03
AI9613,F0568,Airspeed,502.54,2023-01-30 17:17:58
EN8644,F0569,Engine Temperature,647.19,2023-11-28 14:43:03
EN4499,F0569,Engine Temperature,575.8,2023-11-28 14:49:29
EN8851,F0569,Engine Temperature,695.48,2023-11-28 14:44:08
FU8257,F0569,Fuel Level,49.67,2023-11-28 14:26:32
FU7049,F0569,Fuel Level,69.74,2023-11-28 14:51:56
FU1865,F0569,Fuel Level,46.16,2023-11-28 14:24:24
VI7522,F0569,Vibration,0.0,2023-11-28 15:07:48
AI1926,F0569,Air Pressure,105.29,2023-11-28 15:09:10
AI6007,F0569,Air Pressure,90.15,2023-11-28 14:57:04
AI9014,F0569,Airspeed,441.07,2023-11-28 14:20:16
EN4452,F0570,Engine Temperature,512.07,2023-04-16 05:03:51
EN5708,F0570,Engine Temperature,581.37,2023-04-16 04:51:02
EN7629,F0570,Engine Temperature,585.9,2023-04-16 04:40:35
FU4253,F0570,Fuel Level,69.43,2023-04-16 04:46:55
VI6192,F0570,Vibration,4.4,2023-04-16 05:03:02
VI6841,F0570,Vibration,1.85,2023-04-16 04:53:45
AI9455,F0570,Air Pressure,93.38,2023-04-16 05:28:02
AI3394,F0570,Air Pressure,97.78,2023-04-16 05:18:03
AI4567,F0570,Airspeed,472.59,2023-04-16 04:55:58
AI3983,F0570,Airspeed,512.38,2023-04-16 04:40:46
EN4786,F0571,Engine Temperature,638.57,2023-12-02 03:52:52
EN6152,F0571,Engine Temperature,511.18,2023-12-02 00:13:38
FU5162,F0571,Fuel Level,43.24,2023-12-02 01:29:41
FU7573,F0571,Fuel Level,59.53,2023-12-02 01:01:05
FU1850,F0571,Fuel Level,25.43,2023-12-01 23:26:47
VI7044,F0571,Vibration,1.18,2023-12-02 02:14:36
VI7703,F0571,Vibration,2.55,2023-12-02 00:27:07
AI1853,F0571,Air Pressure,108.9,2023-12-01 23:57:33
AI3887,F0571,Airspeed,362.14,2023-12-02 00:00:32
EN9335,F0572,Engine Temperature,679.12,2023-02-10 03:42:52
EN2807,F0572,Engine Temperature,684.13,2023-02-10 05:46:55
FU8603,F0572,Fuel Level,24.73,2023-02-10 06:04:28
FU3898,F0572,Fuel Level,56.71,2023-02-10 08:36:49
FU8976,F0572,Fuel Level,99.19,2023-02-10 08:40:16
VI9245,F0572,Vibration,0.28,2023-02-10 07:52:39
VI7896,F0572,Vibration,0.06,2023-02-10 08:00:44
AI9005,F0572,Air Pressure,104.09,2023-02-10 07:22:40
AI4175,F0572,Air Pressure,,2023-02-10 05:02:20
AI2396,F0572,Airspeed,391.81,2023-02-10 05:47:06
AI7017,F0572,Airspeed,523.76,2023-02-10 05:15:47
AI2357,F0572,Airspeed,596.64,2023-02-10 04:04:30
EN5204,F0573,Engine Temperature,637.16,2023-11-27 21:35:03
EN3148,F0573,Engine Temperature,571.57,2023-11-27 21:14:13
EN5304,F0573,Engine Temperature,637.54,2023-11-27 23:03:12
FU5949,F0573,Fuel Level,21.02,2023-11-27 22:01:48
FU2081,F0573,Fuel Level,93.19,2023-11-27 21:34:36
FU7137,F0573,Fuel Level,,2023-11-27 20:47:24
VI5856,F0573,Vibration,4.28,2023-11-27 20:49:43
VI5097,F0573,Vibration,1.38,2023-11-27 20:51:02
VI1302,F0573,Vibration,1.92,2023-11-27 22:02:37
AI5911,F0573,Air Pressure,101.82,2023-11-27 21:19:50
AI2719,F0573,Airspeed,567.88,2023-11-27 20:40:16
EN1557,F0574,Engine Temperature,574.95,2023-08-18 20:25:47
EN8793,F0574,Engine Temperature,523.13,2023-08-18 20:53:16
FU4357,F0574,Fuel Level,88.41,2023-08-18 19:13:11
FU7794,F0574,Fuel Level,77.42,2023-08-18 20:33:12
VI2043,F0574,Vibration,3.88,2023-08-18 19:15:33
VI4788,F0574,Vibration,3.21,2023-08-18 18:40:15
AI7583,F0574,Air Pressure,90.54,2023-08-18 20:08:36
AI8311,F0574,Air Pressure,101.28,2023-08-18 20:37:22
AI6392,F0574,Airspeed,463.85,2023-08-18 19:02:13
AI4252,F0574,Airspeed,315.24,2023-08-18 19:58:55
AI3209,F0574,Airspeed,449.12,2023-08-18 20:25:18
EN3851,F0575,Engine Temperature,667.21,2023-10-03 16:08:50
FU1272,F0575,Fuel Level,74.23,2023-10-03 16:27:14
FU9215,F0575,Fuel Level,65.6,2023-10-03 16:09:26
FU2240,F0575,Fuel Level,28.89,2023-10-03 15:33:15
VI9385,F0575,Vibration,2.74,2023-10-03 16:01:09
VI9385,F0575,Vibration,0.19,2023-10-03 16:23:12
VI2929,F0575,Vibration,3.61,2023-10-03 15:58:08
AI4119,F0575,Air Pressure,98.28,2023-10-03 15:59:00
AI3982,F0575,Airspeed,511.7,2023-10-03 15:37:02
AI9163,F0575,Airspeed,502.99,2023-10-03 15:37:33
EN5584,F0576,Engine Temperature,693.89,2023-09-06 13:11:27
EN3273,F0576,Engine Temperature,531.87,2023-09-06 12:34:05
FU9067,F0576,Fuel Level,68.22,2023-09-06 13:15:46
VI2748,F0576,Vibration,3.02,2023-09-06 11:39:52
VI5691,F0576,Vibration,4.58,2023-09-06 11:05:52
AI8491,F0576,Air Pressure,106.04,2023-09-06 11:50:39
AI8960,F0576,Air Pressure,105.05,2023-09-06 10:57:38
AI6610,F0576,Airspeed,336.2,2023-09-06 12:00:03
EN3298,F0577,Engine Temperature,508.65,2023-09-14 08:22:21
EN4846,F0577,Engine Temperature,,2023-09-14 07:58:50
EN6594,F0577,Engine Temperature,586.17,2023-09-14 07:28:57
FU9731,F0577,Fuel Level,23.85,2023-09-14 08:38:14
FU3455,F0577,Fuel Level,40.81,2023-09-14 09:10:39
VI3422,F0577,Vibration,4.54,2023-09-14 07:54:35
VI3322,F0577,Vibration,4.09,2023-09-14 08:52:42
AI4504,F0577,Air Pressure,99.31,2023-09-14 08:22:04
AI2985,F0577,Air Pressure,95.38,2023-09-14 08:26:37
AI6012,F0577,Air Pressure,105.51,2023-09-14 07:53:58
AI7424,F0577,Airspeed,533.3,2023-09-14 08:18:54
AI9184,F0577,Airspeed,489.49,2023-09-14 07:21:40
AI8771,F0577,Airspeed,,2023-09-14 07:41:31
EN9989,F0578,Engine Temperature,698.6,2023-01-26 07:38:32
FU6464,F0578,Fuel Level,49.34,2023-01-26 08:28:14
FU4452,F0578,Fuel Level,88.27,2023-01-26 07:23:29
FU2046,F0578,Fuel Level,85.58,2023-01-26 08:18:08
VI4402,F0578,Vibration,4.35,2023-01-26 08:19:19
VI8746,F0578,Vibration,3.14,2023-01-26 07:17:18
AI5166,F0578,Air Pressure,106.44,2023-01-26 08:51:24
AI8282,F0578,Air Pressure,103.58,2023-01-26 08:49:51
AI4320,F0578,Air Pressure,101.02,2023-01-26 07:52:33
AI1229,F0578,Airspeed,472.92,2023-01-26 07:29:24
EN1379,F0579,Engine Temperature,637.48,2023-10-20 11:38:35
EN5464,F0579,Engine Temperature,516.34,2023-10-20 14:13:45
EN5556,F0579,Engine Temperature,616.49,2023-10-20 13:25:02
FU1472,F0579,Fuel Level,70.2,2023-10-20 16:13:57
VI9695,F0579,Vibration,3.98,2023-10-20 12:03:29
VI2913,F0579,Vibration,2.74,2023-10-20 13:22:39
AI6274,F0579,Air Pressure,102.61,2023-10-20 15:43:36
AI5142,F0579,Air Pressure,100.12,2023-10-20 13:10:01
AI8295,F0579,Airspeed,341.65,2023-10-20 13:33:28
EN6767,F0580,Engine Temperature,644.35,2023-01-21 04:17:57
FU6877,F0580,Fuel Level,83.68,2023-01-21 02:46:08
FU5195,F0580,Fuel Level,30.89,2023-01-21 05:03:47
FU4701,F0580,Fuel Level,92.81,2023-01-21 05:19:57
VI8015,F0580,Vibration,3.01,2023-01-21 02:53:30
AI7139,F0580,Air Pressure,103.61,2023-01-21 03:16:58
AI5374,F0580,Air Pressure,107.62,2023-01-21 03:48:04
AI6502,F0580,Airspeed,594.23,2023-01-21 04:00:21
AI5296,F0580,Airspeed,465.26,2023-01-21 04:32:44
EN6412,F0581,Engine Temperature,581.12,2023-03-09 17:04:57
EN5086,F0581,Engine Temperature,539.6,2023-03-09 15:57:41
EN9727,F0581,Engine Temperature,637.79,2023-03-09 15:25:36
FU3748,F0581,Fuel Level,77.18,2023-03-09 15:37:09
FU2738,F0581,Fuel Level,88.96,2023-03-09 16:40:28
FU5991,F0581,Fuel Level,60.25,2023-03-09 18:29:43
VI1285,F0581,Vibration,3.96,2023-03-09 17:44:49
VI3295,F0581,Vibration,,2023-03-09 17:30:04
VI6478,F0581,Vibration,0.24,2023-03-09 18:09:26
AI3071,F0581,Air Pressure,93.55,2023-03-09 18:30:50
AI5112,F0581,Air Pressure,94.11,2023-03-09 18:53:25
AI2156,F0581,Air Pressure,91.73,2023-03-09 15:47:16
AI2736,F0581,Airspeed,388.44,2023-03-09 16:22:41
AI8166,F0581,Airspeed,428.74,2023-03-09 17:48:27
AI1691,F0581,Airspeed,477.3,2023-03-09 18:31:00
EN5408,F0582,Engine Temperature,638.43,2023-08-01 03:37:46
FU6994,F0582,Fuel Level,67.55,2023-08-01 03:41:12
FU2121,F0582,Fuel Level,85.09,2023-08-01 03:46:12
VI8892,F0582,Vibration,3.88,2023-08-01 03:03:31
VI6738,F0582,Vibration,2.88,2023-08-01 03:14:12
VI8562,F0582,Vibration,3.82,2023-08-01 03:24:24
AI9684,F0582,Air Pressure,98.93,2023-08-01 03:37:22
AI9502,F0582,Airspeed,,2023-08-01 03:50:05
AI6278,F0582,Airspeed,499.29,2023-08-01 03:52:21
AI7169,F0582,Airspeed,554.23,2023-08-01 03:47:03
EN6513,F0583,Engine Temperature,626.09,2023-06-16 20:49:12
EN1855,F0583,Engine Temperature,694.25,2023-06-16 20:24:43
EN8856,F0583,Engine Temperature,638.04,2023-06-16 19:39:53
FU9847,F0583,Fuel Level,93.61,2023-06-16 20:54:23
VI7018,F0583,Vibration,2.23,2023-06-16 20:20:29
AI4641,F0583,Air Pressure,101.7,2023-06-16 19:36:37
AI2140,F0583,Air Pressure,102.79,2023-06-16 20:47:41
AI6251,F0583,Air Pressure,97.74,2023-06-16 19:53:23
AI6550,F0583,Airspeed,516.45,2023-06-16 20:26:02
EN2568,F0584,Engine Temperature,581.12,2023-04-20 04:54:55
EN8609,F0584,Engine Temperature,694.58,2023-04-20 04:47:57
EN2046,F0584,Engine Temperature,621.21,2023-04-20 05:41:18
FU5343,F0584,Fuel Level,54.5,2023-04-20 05:19:38
FU4928,F0584,Fuel Level,39.94,2023-04-20 05:22:25
FU7620,F0584,Fuel Level,50.89,2023-04-20 04:57:54
VI9447,F0584,Vibration,0.25,2023-04-20 05:30:44
AI8145,F0584,Air Pressure,92.49,2023-04-20 05:00:22
AI4004,F0584,Airspeed,,2023-04-20 05:07:23
AI6041,F0584,Airspeed,490.18,2023-04-20 05:18:47
AI2294,F0584,Airspeed,332.11,2023-04-20 05:03:17
EN5738,F0586,Engine Temperature,511.7,2023-09-03 14:08:42
EN5056,F0586,Engine Temperature,688.12,2023-09-03 15:02:37
EN7342,F0586,Engine Temperature,675.77,2023-09-03 13:50:03
FU3227,F0586,Fuel Level,60.11,2023-09-03 14:04:11
FU5987,F0586,Fuel Level,76.91,2023-09-03 13:48:13
FU1319,F0586,Fuel Level,63.99,2023-09-03 14:32:12
VI3229,F0586,Vibration,3.5,2023-09-03 17:15:08
VI4620,F0586,Vibration,2.18,2023-09-03 14:06:10
VI6380,F0586,Vibration,1.52,2023-09-03 17:22:22
AI2430,F0586,Air Pressure,91.32,2023-09-03 16:46:52
AI5845,F0586,Air Pressure,95.07,2023-09-03 14:13:24
AI1096,F0586,Air Pressure,92.96,2023-09-03 16:24:38
AI4672,F0586,Airspeed,373.53,2023-09-03 14:09:02
AI9609,F0586,Airspeed,383.71,2023-09-03 17:53:07
EN9786,F0587,Engine Temperature,554.91,2023-06-23 19:53:15
FU8016,F0587,Fuel Level,44.55,2023-06-23 19:38:23
FU4753,F0587,Fuel Level,26.17,2023-06-23 20:02:41
VI2136,F0587,Vibration,1.68,2023-06-23 20:02:22
AI7620,F0587,Air Pressure,90.44,2023-06-23 19:25:53
AI3634,F0587,Air Pressure,92.72,2023-06-23 19:15:32
AI5368,F0587,Airspeed,519.76,2023-06-23 19:47:04
AI8542,F0587,Airspeed,502.31,2023-06-23 19:48:11
AI4408,F0587,Airspeed,558.99,2023-06-23 19:24:20
EN8492,F0588,Engine Temperature,615.66,2023-02-13 21:22:05
EN2023,F0588,Engine Temperature,562.83,2023-02-13 22:38:29
FU2437,F0588,Fuel Level,73.02,2023-02-13 21:26:21
FU8756,F0588,Fuel Level,92.7,2023-02-13 21:00:25
VI8466,F0588,Vibration,,2023-02-13 21:22:11
AI1292,F0588,Air Pressure,103.11,2023-02-14 00:01:49
AI6985,F0588,Air Pressure,97.5,2023-02-13 21:27:18
AI1523,F0588,Air Pressure,95.72,2023-02-13 23:08:06
AI8259,F0588,Airspeed,475.34,2023-02-13 20:54:09
AI3607,F0588,Airspeed,,2023-02-13 22:56:46
EN1726,F0589,Engine Temperature,602.83,2023-06-07 00:44:05
EN6296,F0589,Engine Temperature,610.1,2023-06-07 00:32:49
EN3716,F0589,Engine Temperature,692.83,2023-06-07 00:23:53
FU5824,F0589,Fuel Level,38.72,2023-06-07 00:47:00
VI3183,F0589,Vibration,,2023-06-07 00:06:10
AI9614,F0589,Air Pressure,101.09,2023-06-07 00:44:47
AI5221,F0589,Airspeed,417.66,2023-06-07 00:28:47
AI4234,F0589,Airspeed,305.13,2023-06-07 00:34:18
EN2592,F0590,Engine Temperature,501.96,2023-01-26 09:56:11
EN9246,F0590,Engine Temperature,537.64,2023-01-26 08:19:51
EN4335,F0590,Engine Temperature,,2023-01-26 08:22:50
FU2993,F0590,Fuel Level,50.76,2023-01-26 09:22:22
VI9046,F0590,Vibration,3.45,2023-01-26 08:22:46
AI1611,F0590,Air Pressure,97.17,2023-01-26 07:44:39
AI3101,F0590,Air Pressure,106.86,2023-01-26 08:49:29
AI4708,F0590,Airspeed,588.68,2023-01-26 09:38:30
AI1484,F0590,Airspeed,582.6,2023-01-26 08:17:13
AI6068,F0590,Airspeed,367.23,2023-01-26 07:45:53
EN6668,F0591,Engine Temperature,593.76,2023-08-20 03:32:14
FU1470,F0591,Fuel Level,31.68,2023-08-20 03:02:04
FU4144,F0591,Fuel Level,89.7,2023-08-20 03:16:57
VI4766,F0591,Vibration,2.59,2023-08-20 03:29:50
AI5878,F0591,Air Pressure,,2023-08-20 03:20:13
AI1870,F0591,Air Pressure,91.73,2023-08-20 03:00:57
AI5635,F0591,Airspeed,358.25,2023-08-20 03:03:29
AI6397,F0591,Airspeed,469.71,2023-08-20 03:38:38
EN5720,F0592,Engine Temperature,673.54,2023-06-14 02:11:53
FU1880,F0592,Fuel Level,72.44,2023-06-14 00:24:57
FU1445,F0592,Fuel Level,49.62,2023-06-13 22:03:09
FU2820,F0592,Fuel Level,65.02,2023-06-13 23:26:59
VI8591,F0592,Vibration,0.55,2023-06-14 01:04:14
AI2994,F0592,Air Pressure,98.74,2023-06-13 23:52:42
AI2046,F0592,Air Pressure,92.53,2023-06-14 01:35:47
AI7593,F0592,Airspeed,476.06,2023-06-14 00:32:12
EN2237,F0594,Engine Temperature,548.64,2023-01-09 05:45:36
EN1530,F0594,Engine Temperature,641.3,2023-01-09 06:53:19
FU4912,F0594,Fuel Level,88.32,2023-01-09 06:03:06
FU9877,F0594,Fuel Level,79.58,2023-01-09 06:18:03
FU3712,F0594,Fuel Level,96.07,2023-01-09 05:13:09
VI9301,F0594,Vibration,4.43,2023-01-09 06:17:34
VI4233,F0594,Vibration,1.31,2023-01-09 07:24:58
