flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,wind_direction,weather_condition
F0553,2023-04-25 15:14:57,50.0423,-64.5013,11306.22,-2.2,37.8,NE,Rain
F0553,2023-04-25 16:57:03,50.2489,-100.8609,11520.23,5.7,7.2,N,Clear
F0553,2023-04-25 16:38:35,37.5124,-66.4557,26052.62,16.8,93.3,NE,Clear
F0554,2023-04-29 16:02:59,37.9678,-107.8584,12269.5,-11.8,20.2,NW,Sunny
F0554,2023-04-29 18:14:43,29.855,-119.3317,7710.14,26.3,133.7,W,Clear
F0554,2023-04-29 16:54:09,53.9725,-96.5242,34624.51,12.8,106.8,W,Storm
F0554,2023-04-29 15:51:03,48.0238,-118.8695,18368.85,2.0,148.9,SW,Cloudy
F0554,2023-04-29 18:47:43,30.292,-105.4699,8244.34,18.9,100.5,N,Clear
F0555,2023-02-06 23:52:50,25.4893,-128.1281,36616.16,-10.1,82.6,S,Storm
F0555,2023-02-06 23:27:53,32.8959,-109.6008,25083.35,9.6,66.1,S,Sunny
F0555,2023-02-07 00:18:25,25.4942,-114.8209,26160.47,-16.0,87.0,W,Storm
F0555,2023-02-06 22:50:02,37.0434,-94.3106,22577.84,13.1,61.3,NW,Clear
F0555,2023-02-07 00:34:56,53.0263,-85.9395,14420.89,19.7,18.6,NW,Cloudy
F0556,2023-01-01 21:55:36,44.8415,-66.6123,32564.99,28.8,149.6,S,Storm
F0556,2023-01-01 23:33:39,48.4581,-110.8348,7594.65,-9.7,74.3,NW,Cloudy
F0556,2023-01-01 20:59:53,47.3319,-103.8424,6438.97,,128.3,NE,Clear
F0556,2023-01-01 23:25:41,26.709,-71.2866,10134.33,16.7,47.9,SW,Sunny
F0556,2023-01-01 22:50:52,50.6005,-122.2329,16186.08,27.1,46.5,SE,Rain
F0556,2023-01-01 20:26:19,27.3599,-81.7499,10107.62,23.9,39.1,E,Cloudy
F0557,2023-07-24 23:25:52,53.2144,-106.9097,16103.56,-4.2,47.2,S,Rain
F0557,2023-07-24 22:59:36,38.0549,-106.7111,4018.81,-17.4,122.7,SW,Rain
F0557,2023-07-24 23:49:04,23.6508,-118.6848,26586.81,,42.1,SE,Cloudy
F0558,2023-08-13 10:12:12,38.9848,-105.1504,12499.42,-6.5,74.1,N,Sunny
F0558,2023-08-13 11:48:21,46.297,-108.265,3395.37,14.7,19.5,NW,Cloudy
F0558,2023-08-13 11:14:41,27.8755,-95.9208,3531.41,-8.4,63.3,N,Clear
F0559,2023-11-15 02:33:49,55.0646,-64.5522,29887.53,-2.2,94.8,W,Sunny
F0559,2023-11-15 01:55:12,55.8881,-85.1442,19773.53,-1.8,13.3,NE,Cloudy
F0559,2023-11-14 23:13:58,26.5257,-110.9544,22437.36,-14.7,84.8,NW,Clear
F0559,2023-11-14 22:15:57,46.6278,-113.2395,21128.06,13.9,25.8,NW,Storm
F0559,2023-11-14 23:52:20,41.3845,-95.5458,29545.3,10.0,100.8,S,Cloudy
F0559,2023-11-14 22:17:00,21.245,-96.143,7379.89,10.1,40.9,N,Storm
F0560,2023-11-23 03:13:08,39.1756,-60.5768,14807.63,23.5,51.4,SW,Cloudy
F0560,2023-11-23 03:52:51,30.5815,-65.8193,20281.07,4.8,74.4,E,Cloudy
F0560,2023-11-23 03:44:59,37.368,-83.2618,39430.74,,70.7,SE,Clear
F0560,2023-11-23 02:40:20,34.5803,-79.646,23997.93,0.8,87.4,SW,Clear
F0560,2023-11-23 02:16:58,49.8142,-92.7682,8755.66,25.8,68.1,NE,Sunny
F0561,2023-06-04 07:45:38,37.2597,-69.9354,16558.01,7.7,52.2,S,Cloudy
F0561,2023-06-04 08:18:24,47.0309,-77.5428,30941.48,7.4,138.7,N,Clear
F0561,2023-06-04 08:45:56,26.9639,-109.5565,5193.99,11.4,57.1,NW,Sunny
F0561,2023-06-04 09:31:55,43.1594,-71.7534,16716.05,,145.3,N,Clear
F0561,2023-06-04 08:36:46,50.9765,-114.5032,7270.8,10.5,23.0,NW,Clear
F0562,2023-07-24 11:34:43,27.1812,-114.0087,6026.95,9.8,46.9,SW,Storm
F0562,2023-07-24 10:23:18,51.0647,-110.093,10552.7,28.5,56.5,W,Storm
F0562,2023-07-24 10:07:19,58.6731,-124.4354,35671.09,-16.6,31.3,N,Rain
F0563,2023-11-30 05:53:05,57.6441,-65.567,10257.56,1.0,138.2,SW,Sunny
F0563,2023-11-30 02:46:21,22.9336,-79.3269,6866.53,-17.6,24.9,SE,Rain
F0563,2023-11-30 05:20:08,49.1027,-123.7704,5074.09,20.9,99.3,E,Rain
F0563,2023-11-30 04:40:16,23.7077,-87.259,17825.86,-2.3,72.9,SW,Cloudy
F0563,2023-11-30 05:32:21,22.4767,-89.7726,6596.46,-13.5,64.4,SE,Clear
F0564,2023-02-04 19:09:28,41.4714,-129.169,20269.1,20.8,34.8,NW,Clear
F0564,2023-02-04 19:05:09,50.2014,-61.7363,9261.09,1.2,100.2,SW,Storm
F0564,2023-02-04 18:59:14,24.384,-96.8688,38827.03,,9.9,S,Rain
F0564,2023-02-04 19:36:01,52.4374,-68.721,12394.61,6.0,89.6,SE,Rain
F0564,2023-02-04 19:37:18,39.589,-77.7623,32010.43,-5.0,146.8,W,Cloudy
F0565,2023-11-05 05:12:57,42.8274,-77.9971,8937.16,22.6,78.5,W,Storm
F0565,2023-11-05 03:54:56,28.6084,-117.6058,20473.05,29.2,30.4,NW,Clear
F0565,2023-11-05 04:55:38,38.3881,-123.9277,3596.91,4.8,112.1,SW,Cloudy
F0566,2023-08-30 13:31:33,50.1039,-67.5846,7352.62,-7.5,43.7,S,Cloudy
F0566,2023-08-30 11:31:26,24.0769,-121.6394,25803.58,24.0,27.7,NW,Rain
F0566,2023-08-30 12:22:44,44.6117,-127.0526,23632.15,-4.7,60.2,NW,Rain
F0566,2023-08-30 13:26:01,31.8953,-125.9193,6552.73,-14.0,32.8,W,Cloudy
F0566,2023-08-30 12:24:16,47.3055,-120.3485,27502.4,-18.6,61.3,E,Storm
F0566,2023-08-30 13:18:35,28.1935,-104.3621,10160.39,-1.4,24.3,E,Rain
F0568,2023-03-28 23:59:52,34.5697,-81.6846,30944.55,-16.0,71.4,N,Storm
F0568,2023-03-28 22:50:43,33.042,-73.7327,24677.08,17.7,133.0,NW,Sunny
F0568,2023-03-29 00:19:21,23.5593,-70.5682,39471.81,-11.2,53.7,S,Clear
F0568,2023-03-28 23:40:25,51.1626,-82.3901,8537.85,-13.9,83.6,NE,Cloudy
F0569,2023-06-21 19:25:45,38.0748,-61.0719,35669.21,-5.4,107.6,W,Clear
F0569,2023-06-21 19:04:36,36.3565,-79.581,35375.0,-14.4,111.9,E,Sunny
F0569,2023-06-21 20:26:18,26.4767,-100.3987,9532.62,-7.0,80.1,NE,Clear
F0569,2023-06-21 17:17:17,56.9699,-77.6339,33531.68,13.0,27.7,NW,Clear
F0570,2023-05-29 19:34:29,34.4915,-69.1688,29526.63,-15.3,77.4,SW,Rain
F0570,2023-05-29 21:37:50,37.719,-84.4881,4114.28,-8.3,149.8,SW,Sunny
F0570,2023-05-29 20:16:31,36.1108,-77.0332,7010.53,4.6,21.8,W,Rain
F0570,2023-05-29 18:50:41,34.1777,-108.0024,27318.77,1.6,24.3,SW,Clear
F0570,2023-05-29 18:02:10,35.565,-74.064,15119.53,-11.6,20.9,E,Sunny
F0570,2023-05-29 18:34:41,49.0574,-89.4004,38088.26,27.7,12.7,W,Storm
F0571,2023-03-02 11:35:42,57.9965,-67.1367,28066.87,15.5,90.3,SW,Rain
F0571,2023-03-02 12:27:43,36.4237,-102.3289,36713.0,1.0,112.9,W,Cloudy
F0571,2023-03-02 10:08:28,46.3887,-79.724,23700.33,23.1,143.6,SE,Cloudy
F0571,2023-03-02 10:29:57,38.1049,-109.2754,27640.59,-4.6,39.6,NE,Clear
F0571,2023-03-02 11:31:59,31.3109,-69.6653,12091.18,0.9,95.5,N,Storm
F0572,2023-02-07 21:45:11,33.1245,-98.6949,33725.78,-13.4,55.3,E,Sunny
F0572,2023-02-07 23:35:02,21.5974,-68.8065,17010.88,11.7,126.4,S,Cloudy
F0572,2023-02-07 22:59:05,29.1636,-65.8887,24589.2,26.7,43.5,S,Clear
F0572,2023-02-07 23:20:49,21.1624,-67.4624,24231.84,-10.3,92.6,SE,Sunny
F0573,2023-03-12 07:43:10,29.2425,-66.1356,25621.66,-9.5,,NW,Cloudy
F0573,2023-03-12 07:18:58,53.1922,-67.104,28100.3,-7.9,128.4,NE,Sunny
F0573,2023-03-12 08:24:31,50.5154,-68.3767,9112.6,26.1,121.2,NE,Cloudy
F0574,2023-01-20 14:13:45,53.7083,-69.8893,18098.13,-3.2,81.7,SE,Cloudy
F0574,2023-01-20 15:18:24,22.722,-97.4474,6228.13,-19.4,79.9,W,Clear
F0574,2023-01-20 15:39:33,42.4954,-114.0041,10188.59,-12.6,112.4,NE,Cloudy
F0575,2023-08-01 06:18:48,58.8373,-64.9545,36413.22,22.5,52.2,N,Cloudy
F0575,2023-08-01 05:19:32,39.0514,-102.0118,4549.2,2.3,9.5,SE,Clear
F0575,2023-08-01 05:45:52,43.4398,-128.5433,12671.64,,127.0,W,Rain
F0576,2023-06-28 09:50:14,49.8016,-127.0409,22553.65,1.3,105.6,SE,Sunny
F0576,2023-06-28 10:24:40,47.4428,-95.4172,13268.74,-19.1,,SE,Sunny
F0576,2023-06-28 09:39:34,47.0661,-61.6957,30296.32,18.9,100.3,W,Cloudy
F0576,2023-06-28 10:31:19,25.3396,-129.6321,31274.74,-13.9,88.5,SW,Storm
F0577,2023-03-17 10:49:58,42.2583,-100.3767,11704.23,13.4,57.9,S,Rain
F0577,2023-03-17 13:04:28,53.218,-75.7116,13712.81,9.8,16.4,W,Clear
F0577,2023-03-17 14:05:33,28.3158,-84.381,13034.13,4.9,44.5,E,Cloudy
F0577,2023-03-17 13:02:04,48.9602,-117.5192,7448.94,-5.3,96.4,N,Cloudy
F0577,2023-03-17 14:29:28,38.919,-105.3312,35589.85,28.1,56.6,N,Sunny
F0578,2023-10-13 15:01:56,27.2476,-84.2579,19970.46,3.8,134.0,SE,Storm
F0578,2023-10-13 15:16:21,54.7741,-62.1024,21342.17,23.4,41.4,N,Rain
F0578,2023-10-13 14:57:53,34.1989,-116.6714,6434.76,-5.6,88.4,W,Clear
F0579,2023-12-22 16:31:38,38.6788,-89.8046,12387.99,-6.2,74.9,NE,Clear
F0579,2023-12-22 16:05:40,23.5129,-84.4924,36173.27,-4.3,51.5,W,Clear
F0579,2023-12-22 19:30:52,39.5253,-107.7357,16829.35,21.3,2.8,SW,Rain
F0579,2023-12-22 16:58:53,49.8327,-70.5517,30538.6,-4.1,111.9,N,Clear
F0579,2023-12-22 16:42:33,52.776,-124.1076,34422.22,19.1,65.4,SE,Sunny
F0579,2023-12-22 15:17:45,37.3415,-95.87,29679.19,13.9,116.6,S,Rain
F0580,2023-09-20 10:05:00,55.8853,-69.019,6244.92,-17.7,139.4,W,Rain
F0580,2023-09-20 09:56:36,46.4074,-98.4701,14321.25,-8.3,86.2,NE,Clear
F0580,2023-09-20 09:49:28,36.8164,-88.2442,10949.97,21.3,6.9,N,Rain
F0581,2023-04-02 00:56:34,51.8871,-67.4677,28310.52,21.3,93.2,SW,Clear
F0581,2023-04-02 03:55:51,36.9541,-112.7772,7043.24,-10.7,79.9,SW,Storm
F0581,2023-04-02 00:09:20,27.6615,-66.2872,28057.02,25.9,118.4,SW,Sunny
F0581,2023-04-02 01:19:49,34.3922,-94.7787,36064.78,-11.5,16.3,NE,Rain
F0581,2023-04-01 23:17:13,36.6021,-98.1976,29918.1,-4.7,26.6,SW,Storm
F0581,2023-04-02 00:33:45,55.5261,-107.1388,14407.17,-16.8,33.7,S,Storm
F0582,2023-02-11 09:21:04,33.8573,-127.8367,10617.51,-1.2,74.6,N,Sunny
F0582,2023-02-11 09:30:57,50.1453,-115.5168,27657.72,15.4,,SW,Storm
F0582,2023-02-11 10:07:53,54.6777,-67.3716,10026.47,-17.6,129.1,SE,Sunny
F0582,2023-02-11 09:43:46,39.9627,-128.4292,20934.12,-7.1,72.0,SW,Clear
F0583,2023-06-16 22:12:02,56.1847,-96.1094,24119.55,20.9,52.3,NW,Sunny
F0583,2023-06-16 23:01:08,39.1393,-108.8453,22989.3,28.7,42.7,NE,Sunny
F0583,2023-06-16 22:41:10,32.5408,-108.1292,24509.65,22.7,112.1,N,Cloudy
F0584,2023-01-03 13:00:14,39.386,-70.8348,7974.6,1.3,5.0,N,Cloudy
F0584,2023-01-03 09:13:28,27.7592,-61.2299,17527.45,5.1,108.1,NE,Clear
F0584,2023-01-03 10:18:19,51.4962,-66.2156,3363.71,,48.1,W,Clear
F0584,2023-01-03 10:30:09,55.8496,-99.6691,12859.13,-8.3,149.1,N,Sunny
F0584,2023-01-03 13:06:44,50.8381,-70.3761,18221.92,28.9,83.7,NW,Cloudy
F0584,2023-01-03 10:28:12,43.8111,-113.7558,34688.71,-5.1,124.0,E,Clear
F0585,2023-09-29 16:15:42,36.1554,-112.585,33003.51,16.2,118.3,NE,Storm
F0585,2023-09-29 15:54:52,20.4974,-105.608,20674.26,-9.4,66.0,S,Sunny
F0585,2023-09-29 16:21:40,22.1241,-125.4436,36924.72,-3.2,100.4,E,Rain
F0585,2023-09-29 17:49:28,38.3304,-71.0776,30249.59,22.9,88.1,NE,Storm
F0585,2023-09-29 19:06:45,29.375,-74.494,8020.56,19.8,30.1,E,Clear
F0585,2023-09-29 18:40:24,49.2923,-121.5192,10550.98,23.1,29.3,NE,Clear
F0586,2023-09-26 21:39:08,53.7715,-106.6443,36620.06,12.9,126.4,NW,Cloudy
F0586,2023-09-26 22:10:24,33.6953,-122.6434,20066.47,-16.7,65.4,SE,Clear
F0586,2023-09-26 22:11:40,41.593,-117.8023,22461.52,-20.0,97.3,E,Clear
F0586,2023-09-26 23:42:28,48.3518,-104.0889,11026.17,5.6,107.3,NE,Clear
F0586,2023-09-26 23:05:06,50.7712,-122.6248,7243.65,-16.3,106.1,SW,Clear
F0586,2023-09-26 22:52:09,59.3352,-112.3467,35016.73,25.1,143.3,NE,Clear
F0587,2023-02-23 16:22:08,51.6425,-102.7904,6366.13,-10.5,105.8,SW,Rain
F0587,2023-02-23 11:29:33,36.058,-129.8613,30118.84,26.9,108.1,E,Rain
F0587,2023-02-23 13:51:09,57.816,-100.1916,21217.88,18.8,81.7,SW,Rain
F0587,2023-02-23 13:50:25,45.3632,-71.5275,30503.37,3.5,29.9,NE,Storm
F0587,2023-02-23 12:25:10,41.1466,-97.9506,25788.87,-19.9,79.5,E,Cloudy
F0587,2023-02-23 11:53:31,21.8521,-127.0549,28326.65,15.1,26.8,E,Cloudy
F0588,2023-08-22 04:15:06,46.6592,-90.4921,18805.83,26.3,3.3,SW,Storm
F0588,2023-08-22 04:09:26,54.2654,-67.2921,15419.82,-1.5,44.5,SW,Sunny
F0588,2023-08-22 06:02:57,58.9225,-111.0091,19407.22,-3.8,125.2,SW,Clear
F0589,2023-08-02 18:14:52,34.8351,-109.0471,15366.25,26.7,129.3,NW,Clear
F0589,2023-08-02 19:21:18,48.0451,-122.1104,35337.34,5.0,55.4,S,Rain
F0589,2023-08-02 20:17:58,57.5748,-64.4407,35114.13,-13.7,109.8,W,Clear
F0589,2023-08-02 18:10:33,48.4647,-123.16,11139.36,16.2,33.1,SW,Clear
F0590,2023-07-01 22:30:10,36.4638,-128.3886,18843.76,-16.9,,N,Clear
F0590,2023-07-01 23:16:26,39.9167,-94.7066,12081.27,11.9,138.5,NW,Clear
F0590,2023-07-01 21:25:11,46.9781,-90.2512,11114.79,-1.2,93.3,NW,Cloudy
F0590,2023-07-01 19:15:09,21.6024,-64.6694,7340.98,3.9,83.3,NE,Cloudy
F0590,2023-07-01 21:48:39,32.1767,-78.3884,23091.5,10.3,93.1,SW,Storm
F0590,2023-07-01 22:27:57,51.439,-72.0691,28702.0,16.1,47.6,NE,Storm
F0591,2023-11-18 12:54:57,48.3756,-121.3606,39372.02,-7.0,65.5,N,Clear
F0591,2023-11-18 12:53:07,36.2153,-81.2726,5980.39,,9.7,SE,Clear
F0591,2023-11-18 12:43:11,58.6848,-82.339,8749.68,21.1,5.9,SE,Sunny
F0591,2023-11-18 13:49:13,30.1986,-115.0711,24015.64,-12.4,79.9,W,Sunny
F0592,2023-11-03 07:23:12,32.0622,-114.2999,24569.67,-11.0,100.8,NE,Rain
F0592,2023-11-03 07:25:19,29.2236,-129.7121,5089.86,-5.9,19.4,NW,Sunny
F0592,2023-11-03 06:52:01,31.1064,-67.8906,4031.92,-6.4,75.1,W,Cloudy
F0592,2023-11-03 06:09:20,59.2915,-75.0416,27402.45,,31.1,SE,Clear
F0592,2023-11-03 07:17:52,45.1178,-103.3873,8402.92,,46.3,NE,Storm
F0593,2023-10-17 07:29:49,29.3226,-102.2136,37809.81,13.1,39.2,NW,Rain
F0593,2023-10-17 07:27:37,34.0613,-101.5438,13105.34,-10.4,90.8,N,Storm
F0593,2023-10-17 05:29:49,48.4049,-111.7548,17437.2,-13.1,73.4,W,Sunny
F0593,2023-10-17 05:33:12,26.6922,-102.5576,8425.5,-11.1,47.7,NW,Clear
F0594,2023-03-09 10:56:59,53.9951,-124.1893,7996.25,-18.3,14.8,N,Clear
F0594,2023-03-09 10:06:08,54.5969,-91.6916,5477.6,11.2,60.9,NW,Cloudy
F0594,2023-03-09 08:41:51,46.7573,-113.2023,9492.7,11.7,84.5,W,Sunny
F0594,2023-03-09 10:13:11,47.8809,-95.4841,38399.41,-15.4,12.8,E,Clear
F0594,2023-03-09 09:41:16,48.3716,-119.9212,20769.09,,69.0,N,Sunny
F0595,2023-04-16 16:39:58,37.9269,-119.1183,29204.5,-9.4,70.7,E,Storm
F0595,2023-04-16 16:09:09,53.8189,-92.5584,6943.58,22.7,93.5,NE,Sunny
F0595,2023-04-16 15:21:36,37.6468,-100.6615,13566.61,-18.2,103.0,NE,Rain
F0596,2023-08-03 16:48:49,20.8429,-81.3095,21556.98,29.8,27.0,E,Clear
F0596,2023-08-03 14:49:08,52.2509,-113.1539,14317.12,14.8,70.5,W,Storm
F0596,2023-08-03 16:03:43,57.3432,-82.3303,12772.43,-14.6,109.7,NW,Storm
F0596,2023-08-03 15:42:39,41.2765,-75.4036,13736.93,5.2,76.4,NE,Rain
F0598,2023-03-26 08:16:38,22.518,-96.0033,26393.67,14.3,34.2,E,Storm
F0598,2023-03-26 08:22:12,46.3961,-95.5905,28519.75,-2.6,76.7,N,Sunny
F0598,2023-03-26 07:46:33,51.1545,-113.8062,30321.84,1.0,41.7,S,Clear
F0598,2023-03-26 07:36:34,39.3706,-96.7276,39540.73,-10.5,82.0,SE,Sunny
F0598,2023-03-26 07:41:07,27.9395,-61.7255,23859.94,-4.8,45.5,E,Storm
F0599,2023-09-10 23:45:38,27.8742,-93.1569,33082.82,,50.3,SW,Sunny
F0599,2023-09-10 23:50:16,36.5534,-82.5118,7781.29,2.9,12.6,E,Rain
F0599,2023-09-11 00:12:03,59.3234,-109.9325,29125.15,23.5,20.2,S,Clear
F0599,2023-09-11 00:29:46,22.7334,-61.7668,6603.27,,32.3,NW,Cloudy
F0599,2023-09-10 22:58:47,26.8767,-76.4292,10642.94,25.2,22.8,N,Sunny
F0599,2023-09-10 23:35:23,48.2887,-90.0151,35004.62,-2.9,112.1,NE,Sunny
F0600,2023-12-24 00:53:19,55.854,-108.7458,30984.13,,132.9,E,Storm
F0600,2023-12-24 03:12:49,21.5689,-103.8347,39752.34,28.6,0.8,NW,Rain
F0600,2023-12-24 03:20:53,50.8024,-96.7015,33838.23,16.0,33.0,NE,Storm
F0600,2023-12-24 01:08:33,51.3735,-94.91,15280.19,20.6,59.5,SW,Sunny
F0601,2023-04-23 23:29:56,48.9987,-111.589,3201.28,6.1,138.3,NE,Storm
F0601,2023-04-23 22:33:22,28.3958,-65.6302,34673.11,28.1,65.2,NE,Sunny
F0601,2023-04-24 00:13:58,23.7724,-120.2947,33612.7,-5.3,80.3,NE,Clear
F0601,2023-04-23 21:47:21,30.8508,-89.979,19766.78,-16.5,23.1,N,Cloudy
F0602,2023-02-28 12:43:58,40.6759,-67.0315,17870.71,26.5,6.8,W,Cloudy
F0602,2023-02-28 12:56:46,20.0456,-81.2566,31932.3,12.1,45.6,SE,Rain
F0602,2023-02-28 13:03:20,51.3417,-82.3517,36962.53,-3.0,45.4,SE,Storm
F0602,2023-02-28 13:21:37,45.2321,-84.6355,9949.07,26.1,42.0,W,Sunny
F0602,2023-02-28 12:23:32,55.2559,-107.7199,26851.4,-12.1,50.6,N,Storm
F0603,2023-12-07 00:26:11,48.294,-67.7547,7964.03,-8.3,57.9,SE,Sunny
F0603,2023-12-07 00:12:43,48.7451,-67.5432,16619.68,25.1,17.7,N,Sunny
F0603,2023-12-07 00:14:50,20.7353,-104.209,4195.65,7.8,12.3,N,Sunny
F0604,2023-07-09 15:23:56,24.3741,-97.5512,26625.34,-12.4,89.2,N,Clear
F0604,2023-07-09 14:45:02,47.8013,-91.0884,16535.13,-4.8,147.8,W,Sunny
F0604,2023-07-09 15:30:16,41.6848,-114.1331,25904.8,-9.3,51.8,E,Storm
F0604,2023-07-09 15:39:46,57.9015,-121.0642,12207.94,-8.3,9.5,W,Clear
F0606,2023-04-01 19:05:36,57.4525,-84.1963,38970.44,-11.0,114.0,NE,Rain
F0606,2023-04-01 21:00:36,23.023,-83.9356,31740.63,,130.1,N,Rain
F0606,2023-04-01 18:46:44,59.7586,-71.6117,34571.79,15.9,46.9,NW,Sunny
F0607,2023-09-09 23:07:43,37.7102,-122.8481,22893.01,28.2,99.7,E,Rain
F0607,2023-09-09 23:34:14,48.9703,-72.7472,6354.03,,108.8,SE,Cloudy
F0607,2023-09-09 23:30:52,44.5661,-121.4545,22282.3,-12.6,18.4,NE,Storm
F0607,2023-09-10 00:27:26,42.5509,-112.4963,6637.93,18.4,103.5,SW,Storm
F0608,2023-10-13 06:27:08,43.2088,-87.4247,16856.45,27.8,121.3,W,Sunny
F0608,2023-10-13 02:57:24,59.0193,-95.1866,6531.81,16.7,90.4,SW,Sunny
F0608,2023-10-13 02:18:48,26.9389,-125.5137,28177.27,2.7,72.3,N,Rain
F0608,2023-10-13 03:54:46,28.7039,-87.3893,33308.09,-11.5,19.6,SW,Rain
F0609,2023-08-08 16:02:02,29.4914,-112.6723,26196.88,13.1,,E,Storm
F0609,2023-08-08 15:32:04,40.1711,-84.9248,39312.48,-1.1,103.2,N,Clear
F0609,2023-08-08 15:51:19,57.0828,-107.2589,16832.83,-17.8,62.7,E,Sunny
F0610,2023-02-23 02:04:41,47.7143,-92.2806,30208.07,19.2,52.5,SW,Rain
F0610,2023-02-23 03:21:49,53.7041,-67.7169,11432.54,9.2,33.6,E,Storm
F0610,2023-02-23 04:51:50,25.7752,-77.8956,30431.35,-7.9,103.7,S,Sunny
F0610,2023-02-23 02:16:46,43.6561,-111.2297,7074.65,18.8,11.8,NW,Sunny
F0611,2023-06-17 20:50:02,53.8399,-77.7275,26935.37,,117.8,E,Rain
F0611,2023-06-17 21:09:40,28.7629,-64.2271,34377.78,-7.7,49.9,SW,Storm
F0611,2023-06-17 22:06:42,36.2912,-128.7446,7903.71,5.8,99.8,N,Rain
F0612,2023-09-24 03:41:41,37.2986,-84.9818,20305.01,-18.0,71.4,NW,Cloudy
F0612,2023-09-24 03:03:54,23.6576,-116.0858,20217.04,-15.9,96.7,NW,Storm
F0612,2023-09-24 03:57:30,48.0399,-78.6364,11945.57,3.7,,NE,Storm
F0612,2023-09-24 04:25:14,25.1939,-72.1787,23974.82,17.3,44.8,SE,Clear
F0613,2023-08-21 13:08:54,43.7232,-68.7233,14632.29,18.0,10.4,W,Rain
F0613,2023-08-21 13:25:01,36.9331,-73.4841,25465.99,20.9,36.5,N,Sunny
F0613,2023-08-21 13:23:23,24.4723,-106.3608,18839.96,-19.0,124.9,N,Rain
F0613,2023-08-21 13:04:16,53.4195,-120.0809,19504.36,11.7,95.5,W,Rain
F0613,2023-08-21 13:31:11,54.944,-85.9532,32868.82,25.4,,SW,Rain
F0613,2023-08-21 13:14:44,55.5843,-68.7457,35610.76,9.6,127.8,S,Clear
F0614,2023-10-26 18:35:43,52.2308,-62.1925,33626.11,2.3,130.9,NW,Clear
F0614,2023-10-26 17:15:17,24.6631,-118.2828,18768.9,-11.6,54.0,NW,Rain
F0614,2023-10-26 18:34:05,35.676,-111.3323,38046.48,8.2,88.6,SW,Cloudy
F0614,2023-10-26 17:51:31,33.0866,-71.7535,32636.66,26.1,26.7,NE,Clear
F0615,2023-12-16 08:42:50,54.269,-106.0811,18102.5,11.3,142.3,W,Rain
F0615,2023-12-16 06:39:02,31.7269,-111.6503,3479.55,-15.2,20.5,SE,Rain
F0615,2023-12-16 08:16:01,59.8151,-116.4261,25365.91,-12.3,67.8,NE,Rain
F0615,2023-12-16 06:29:16,28.1285,-71.3428,29771.78,-4.2,40.4,N,Clear
F0616,2023-08-23 01:56:04,20.5771,-81.2549,21802.51,6.3,150.0,SW,Rain
F0616,2023-08-23 03:37:33,34.759,-126.3207,16019.36,14.1,108.2,N,Sunny
F0616,2023-08-23 02:18:06,27.0291,-123.1565,30900.62,8.8,9.2,E,Sunny
F0616,2023-08-23 01:31:15,32.3987,-102.0433,11948.61,-11.4,77.2,NW,Storm
F0616,2023-08-23 00:58:32,36.8126,-84.6849,14381.79,,13.8,NW,Rain
F0617,2023-12-02 18:04:31,55.2358,-123.6938,31165.2,17.4,118.5,SE,Storm
F0617,2023-12-02 15:23:43,34.0455,-77.2598,28519.05,-12.3,53.3,W,Rain
F0617,2023-12-02 16:23:58,41.5738,-76.6178,22927.71,-10.5,,N,Storm
F0617,2023-12-02 17:10:52,40.5994,-100.4778,4074.91,-3.7,0.7,W,Cloudy
F0617,2023-12-02 14:17:35,52.5058,-122.2246,22430.04,-18.9,56.5,E,Storm
F0618,2023-12-04 11:34:44,39.6394,-109.0982,33750.53,-8.6,,SW,Storm
F0618,2023-12-04 12:10:38,29.0153,-127.7444,37276.79,-8.2,130.6,E,Clear
F0618,2023-12-04 12:28:36,33.9412,-97.6612,21670.02,-7.3,66.6,NE,Storm
F0618,2023-12-04 11:16:09,43.6905,-81.9364,12064.06,,112.9,NW,Sunny
F0618,2023-12-04 12:51:29,45.4679,-110.6486,31215.47,-17.2,5.4,NE,Rain
F0619,2023-12-05 12:53:14,33.0106,-72.1823,18089.93,1.5,,N,Cloudy
F0619,2023-12-05 12:28:47,46.6224,-72.916,31061.39,29.2,4.1,S,Sunny
F0619,2023-12-05 13:56:26,21.6282,-61.8815,15803.41,21.9,48.3,SW,Sunny
F0619,2023-12-05 13:24:55,43.4585,-121.2812,16238.26,-18.1,127.2,N,Clear
F0620,2023-12-26 08:14:40,58.4438,-69.3526,8709.02,24.6,38.1,NW,Storm
F0620,2023-12-26 08:52:53,24.9808,-103.056,33411.04,-9.6,1.7,SW,Cloudy
F0620,2023-12-26 08:15:07,49.4053,-128.1666,17405.33,25.8,49.3,NW,Storm
F0620,2023-12-26 08:37:53,23.0686,-98.9863,31022.92,-13.9,81.0,W,Rain
F0621,2023-03-18 14:01:08,47.6112,-95.5965,34187.36,16.3,90.7,W,Rain
F0621,2023-03-18 14:43:07,26.399,-124.7639,31547.93,-15.4,55.0,E,Clear
F0621,2023-03-18 16:24:29,28.3926,-78.7103,3006.81,-3.6,34.1,SW,Clear
F0621,2023-03-18 15:13:09,41.3008,-129.5767,35737.14,19.8,60.1,SE,Sunny
F0621,2023-03-18 14:04:15,49.5087,-68.1199,5304.27,14.8,16.1,SW,Sunny
F0622,2023-09-19 00:41:50,25.6294,-77.4054,6213.86,-11.6,23.3,NE,Rain
